,Period_1,PeriodAmp1,P1 0.5 Harmonic Amp,P1 2 Harmonic Amp,P1 3 Harmonic Amp,P1 4 Harmonic Amp,P1 5 Harmonic Amp,Period_2,PeriodAmp2,P2 0.5 Harmonic Amp,P2 2 Harmonic Amp,P2 3 Harmonic Amp,P2 4 Harmonic Amp,P2 5 Harmonic Amp,Period_3,PeriodAmp3,P3 0.5 Harmonic Amp,P3 2 Harmonic Amp,P3 3 Harmonic Amp,P3 4 Harmonic Amp,P3 5 Harmonic Amp,Period_4,PeriodAmp4,P4 0.5 Harmonic Amp,P4 2 Harmonic Amp,P4 3 Harmonic Amp,P4 4 Harmonic Amp,P4 5 Harmonic Amp,Period_5,PeriodAmp5,P5 0.5 Harmonic Amp,P5 2 Harmonic Amp,P5 3 Harmonic Amp,P5 4 Harmonic Amp,P5 5 Harmonic Amp,Period Doubled,Campaign Number
210754711.0,0.5937780032,0.6655221797,0.0007028761170982886,0.18049670648065327,0.06725261603940078,0.02024969489381511,0.004518606717744543,0.4173990363,0.0032998324,0.0008266275005763318,0.0005157444045966334,0.0007735191026081146,0.001308230539625907,0.001308230539625907,0.6329230764,0.0023016889,0.0016116711360876514,0.0006506141785993037,0.0004776610251351975,0.0017111127078619118,0.0004952201351240482,0.1735516254,0.0017111127,0.0006411017873893042,0.001308230539625907,0.0013827584891453971,0.0012084541322626694,,1.4111494737,0.0016116711,0.00047503695417218107,0.0008266275005763318,0.0008278650668953328,0.0006411017873893042,0.00039635299069374426,0.0,4.0
210994946.0,0.5966505898,0.6893756655,0.00041242544677132974,0.14789672259561054,0.06666124586654643,0.01913781137056491,0.0057910631804130985,0.0994345162,0.0028085689,0.0005506912402581099,0.001677711680920876,,,,0.4160991209,0.0027803617,0.000640029953097951,0.0005506912402581099,0.0006286344481357764,0.0020448726183435,0.002541758563550201,0.0718801472,0.0022187942,0.00023487124102301038,,,,,0.6366932211,0.0022047103,0.0007808601418564754,0.0005778760465885148,0.0005031673446844632,0.0013685418036911401,0.00023487124102301038,0.0,4.0
210928115.0,0.864235042,0.365788241,0.0005658007798193436,0.0035966905965826705,0.0008381547129145691,0.000717380378649326,0.001376469324197863,1.0101650505,0.2018275401,0.0007185806439924917,0.0035966905965826705,0.0008381547129145691,0.0004693848265884019,0.001376469324197863,0.9508551109,0.0749101893,0.0005655211618068424,0.0035966905965826705,0.00041466718271172543,0.0001593966626790245,0.001376469324197863,0.7786158931,0.072861092,0.0029547675494707632,0.000574482158423049,0.00013156592521112429,,0.0007174955379179973,1.082457807,0.0407855541,0.00046453901480991185,0.0008024117439691107,0.00041466718271172543,6.025918237954764e-05,,0.0,4.0
210574135.0,0.9294039981,0.371625813,0.2929509478727099,0.15718001600254927,0.06330531985364471,0.026011857204267172,0.00613498631480786,0.3098062692,0.1470323249,0.001253800282590174,0.0027588998700518105,0.00613498631480786,0.001063693910142465,0.0008814172353784193,0.1858861311,0.0720013648,0.0029940272743238364,0.001063693910142465,0.0008814172353784193,0.0005261460763774,0.0002307995885705521,0.1327765333,0.0261332326,0.001537334483621165,0.0008814172353784193,0.0003808403631187894,,,0.519175166,0.0039799603,0.002647488021742125,0.001537334483621165,0.0027588998700518105,0.0017725340718337565,0.0003773587554770153,1.0,4.0
211061230.0,20.0,0.062654918,,0.016296788333669033,0.0068837135050935075,0.01089149588478425,0.007119680077411542,13.1240494215,0.0483852325,,0.0068837135050935075,0.007119680077411542,0.009841584404953516,0.014925411379979782,13.9217605685,0.0431642918,,0.0068837135050935075,0.004754234845679545,0.005902492717323624,0.009841584404953516,18.8258077168,0.0375229341,,0.016296788333669033,0.010612290057260125,0.006629442164811234,0.004717894567458426,12.4128010344,0.0359319887,,0.01089149588478425,,0.009841584404953516,0.010593361670476953,0.0,4.0
211161825.0,0.5746250063,0.0866250787,0.07120126152375446,0.0012652226068080872,0.000690693652087348,0.0010902555247034795,0.00025832974114280144,1.0846547022,0.0712012615,0.008853779559436654,0.06849452456120443,0.0015659382625005127,0.0008383181094386036,0.0010981238455465099,0.6102770794,0.0684945246,0.005098461209467076,0.0012652226068080872,0.000690693652087348,0.0010902555247034795,0.00025832974114280144,0.6435938951,0.0579706722,0.002701613060799575,0.0012652226068080872,0.0010981238455465099,0.0005948983237134668,0.00018701862485286406,0.8349795979,0.0462159321,0.004493237327884062,0.005948724032217438,0.0003967343156683606,0.0009347997623211088,0.0005948983237134668,0.0,4.0
210413734.0,0.7310433059,0.3452011485,0.002226066898056766,0.004448429051413901,0.00576002689271574,0.0011248515721228533,0.0014465725007070198,0.803994954,0.2682114322,0.0020627147420428102,0.0012030144778231427,0.0007633130353210893,0.000328362735360553,0.00019952341647646473,0.648802725,0.0537839245,0.003052792527389042,0.001577923861701006,0.000328362735360553,0.0001647884873340742,0.0011381809012909526,0.8703338747,0.0497412984,0.0019328777987638979,0.0014091928328616033,0.0007633130353210893,0.0002750999100250568,0.0001647884873340742,0.6910278317,0.0355612825,0.002226066898056766,0.0009663745069061711,0.0002750999100250568,,0.0006606421431731834,0.0,4.0
210577198.0,0.0455648684,0.1409394139,0.02706155222580875,,,,,0.0432597109,0.0940591029,0.0010058263596727998,,,,,0.0673905016,0.0894644499,0.0031367710362728276,,,,,0.0538522658,0.0414517426,0.004776444333661287,,,,,0.0580166083,0.0211905919,0.004776444333661287,,,,,0.0,4.0
210388603.0,0.7737311436,0.4860394989,0.00038876190673969087,0.19683954490026617,0.0008548751362394938,0.0009647465078640716,0.0014648823132088118,20.0,0.0071870886,,0.003672880022573883,0.001466190596324686,0.0010482282149812674,0.00042823640771442556,18.8258077168,0.005045491,,0.0029952887470707924,0.000899170960337743,0.0010482282149812674,0.00017105290986750338,0.411612491,0.0040792493,0.002415972722039743,0.0002881034969936422,0.0014648823132088118,0.0014389926045893532,0.0009952957407810036,11.1989617359,0.00367288,,0.0005136983723451321,0.00011612266758666967,0.00021511243816481007,0.00024167946556031647,0.0,4.0
210391114.0,13.9925298351,0.024743615,0.005897128419357175,0.015041286030203242,0.019212420571687455,0.017418050418355282,0.01582577071373327,2.6537431538,0.0192124206,0.013453399918506224,0.015191402075004735,0.015468686018034524,0.01686499503972589,0.013614317285738056,1.622500956,0.0174180504,0.015041286030203242,0.01686499503972589,0.014668294154079064,0.011871754589530674,0.010161623444511604,1.9453612817,0.0173312311,0.012379577587120045,0.014768172973338989,0.01686499503972589,0.013614317285738056,0.011871754589530674,2.0844665201,0.0171175353,0.007220423897284654,0.015127673600083215,0.01686499503972589,0.013179637429546484,0.011871754589530674,1.0,4.0
210498388.0,0.1061845835,0.3675711035,0.004174172825147263,0.008277819024220708,,,,0.114897491,0.0567900668,0.0023524549102191938,0.03813772566511934,0.003135517294393832,,,0.0660768068,0.0532269234,0.004930292745681872,,,,,0.0993359452,0.0357567361,0.0055254523986941985,0.0034059217344556227,,,,0.0888639775,0.0115064274,0.0055254523986941985,0.004076568531417537,,,,0.0,4.0
210639353.0,0.0635620066,0.3202701311,0.0011371738684290338,,,,,0.0511025088,0.1055903254,0.0006551008599199219,,,,,0.0592866457,0.0610311494,0.0006551008599199219,,,,,0.0542109754,0.0510845982,0.00033551234935645885,,,,,0.0456908237,0.0436190519,0.0008045790545787331,,,,,0.0,4.0
210936757.0,2.2232064799,0.7400862589,0.0008680685005733074,0.0436176814655189,0.0019357425904242944,0.0012859001849623592,0.0010125794428403833,2.3434386586,0.0092665933,0.0019102653035824233,0.002310901296362616,0.0010387594348561715,0.0013298191377956077,0.0010125794428403833,2.1119238808,0.005239269,0.0009298184350933743,0.002899443264797484,0.0013298191377956077,0.0007157907176626662,0.0008216757623848453,0.2206830202,0.0032899054,0.0002772877837295531,0.0014674094841033223,0.0013259218768244274,0.0017519569562873443,0.0018808957797759424,0.0848568087,0.0024768703,0.0007492175221426584,0.0018808957797759424,,,,0.0,4.0
210974869.0,0.0724583806,0.1440260086,0.014972080385519953,,,,,0.0470504396,0.1065851941,0.025913243901018533,,,,,0.06557414,0.1021757389,0.004788559471394451,,,,,0.0431386596,0.074547553,0.004665546952171935,,,,,0.0522942664,0.0188696459,0.0034540215817642317,,,,,0.0,4.0
210729012.0,15.3919230384,0.7560144813,,0.009405364667018905,0.0067237089299243755,0.0019378418907880566,0.0019856204596179015,16.3327024096,0.6204078601,,0.03619253092844544,0.0054563371730139525,0.0024056842757219743,0.0015665120978158166,14.5536204969,0.6075087188,,0.009405364667018905,0.0054563371730139525,0.0015665120978158166,0.0016521696386969916,17.2092502129,0.3481844305,,0.06272706289335712,0.004554680429386558,0.0023723554041788684,0.0008378925154526137,13.8019157846,0.2881624008,,0.009405364667018905,0.0023723554041788684,,0.0018030159230728027,0.0,4.0
210404228.0,1.1199484344,0.3797621598,0.0459002093175921,0.2547720194176637,0.16472287807235642,0.0902779648851586,0.04101333291622416,0.0933335164,0.0138402506,0.0016353732014854324,0.0008751411328144333,,,,0.3734537494,0.0037510008,0.0008752555958957241,0.0016353732014854324,0.0008878954712385694,0.0013945721814486165,0.003457253001161559,0.0799962751,0.003457253,0.0017199691919983103,0.0006436445889296505,,,,0.2240130771,0.0020468146,0.0013816463813728919,0.0013945721814486165,0.0009110197109352829,0.0013333279854852256,0.0006436445889296505,1.0,4.0
210511761.0,12.6080246914,0.6108731174,,0.13467366892650576,0.017404494100427947,0.003933389122404424,0.0007231384020368183,11.9502061775,0.4819622788,,0.11507967151456813,0.009595862773586341,0.0014196916289105758,0.0009309764095388938,13.3424833649,0.4715126444,,0.03159225593232957,0.009392725730238931,0.0008819096370058622,0.0006679722908779263,11.3576266675,0.2251595471,,0.026031196599184323,0.0008819096370058622,0.0006131601518831018,0.0019258829018490126,14.1678043021,0.2232293344,,0.015503395950891464,0.010491725026549024,0.0008819096370058622,,0.0,4.0
210941737.0,0.5772280606,0.1188249195,0.11350477657739577,0.08755412360317587,0.04896297926335658,0.03374151435558958,0.01207951535694499,0.1923766271,0.1086615123,0.008494885259411788,0.006299253372862001,0.01207951535694499,0.003854381914137061,0.0027163030135042916,1.1541455644,0.0703131296,0.0050760598036383095,0.001233988459076922,0.0016531132862118941,0.006012691185973121,0.006408548496056794,0.11542689,0.0693854865,0.005328114793518084,0.003854381914137061,0.0027163030135042916,,,0.0824522983,0.0337415144,0.005621530924648016,0.0028389898973211623,,,,1.0,4.0
210748304.0,0.7179490056,0.225421121,0.015090052589294398,0.0016053181859995752,0.0006359256937300254,0.0007986791047155162,0.0007986791047155162,0.8941166061,0.0583355708,0.024679858556312512,0.0033777869270229703,0.0014854405086974257,0.00057216075096981,0.0007986791047155162,0.6430776084,0.0469931748,0.01325278201479469,0.0014854405086974257,0.00057216075096981,0.0007986791047155162,0.006119708597086945,0.8003826929,0.0440321874,0.00921758832790471,0.0016053181859995752,0.000589908216498501,0.0003154650435609254,0.0002410358184596737,0.9721881132,0.0353311083,0.00722196404168607,0.006643698957357118,0.0005564078161780736,0.0003215735317343923,0.0002813310466618586,0.0,4.0
210596591.0,0.45161241,0.1638882564,0.002772702853536071,0.00631029496888361,0.01701694799407592,0.0043506514444864985,0.0005762422947724581,0.5205236007,0.1244441534,0.014841386978410807,0.013670268847854038,0.06176462171822806,0.00854670763964176,0.0010791584069669592,0.6045244481,0.0929801147,0.008919488259856063,0.00953367731982703,0.006664777743349156,0.0032550509827714,0.0043506514444864985,0.5711451163,0.0586237896,0.008919488259856063,0.0016530978523290262,0.0029595609916944995,0.0013023165839021534,,0.0496205736,0.0283570158,0.0005480398683425316,,,,,0.0,4.0
210863062.0,0.6438736717,0.4153415584,0.32193023406068993,0.06564690367014686,0.04393490131231622,0.025921341980670545,0.011262973367196559,0.2145694794,0.0048898123,0.0018737760535651495,0.0038058323888675357,0.001299325863008848,0.004184487198882478,0.002243974167486339,1.3403657828,0.0039626877,0.0016473031491784126,0.0013749644075481261,0.0018737760535651495,0.001209468926597167,0.0012785800126149161,0.116653034,0.0038058324,0.0008027642073567597,0.0009580531494350268,,,,0.085631812,0.003785594,0.0026970905744878606,0.002243974167486339,,,,1.0,4.0
211083721.0,0.0458096227,0.1733981996,0.002749587440355981,,,,,0.0602740074,0.0752269674,0.0018643223129213655,,,,,0.0503135078,0.0728888033,0.0022271781359603548,,,,,0.0432340472,0.0238549449,0.002508010160481189,,,,,0.0714031692,0.0074245927,0.0015823666160163952,,,,,0.0,4.0
210793743.0,1.1361524851,0.1325987203,0.030081896081043332,0.11611666146118924,0.09846705959408658,0.0920855548212835,0.0831843221690776,0.1893324649,0.0765030884,0.003934606812466827,0.030591853859641038,0.006059602448504254,0.0004640085460757215,0.00026188676615728217,0.1622744712,0.0670686052,0.0031721331085548215,0.01711684773393528,0.0017158501500004059,0.00026298427185462,,0.141995848,0.0559612543,0.0018102988104535247,0.008572314795416897,0.0003807379113391003,,,0.1262125264,0.0462663271,0.0018223806220091679,0.004066547763097871,0.00026298427185462,,,0.0,4.0
210815465.0,0.5213699352,0.5939330989,0.0002735169815662763,0.13697895810514638,0.0902871654256357,0.04038273840176587,0.018182475849516728,0.086898873,0.0070912978,0.0016376513149597724,0.0014196028749790181,,,,0.0744779233,0.0034767624,0.0016376513149597724,,,,,0.0694484573,0.0020118172,0.0002235472288739481,,,,,0.4637610795,0.0019998742,0.00033327663486560304,0.0006388237529361368,0.0016376513149597724,0.0005038554507366938,0.0016431495655147533,0.0,4.0
210399040.0,0.7774831769,0.7105765624,0.0005955525510448921,0.16976627720855672,0.05692793692660059,0.01077857917151622,0.0037019705742664176,0.3581057577,0.0077193929,0.004306539418543268,0.001359868928764649,0.0009871282244389862,0.0012306601421060797,0.00201421536846854,0.6641213783,0.0043065394,0.0009683762913309174,0.0006285155713890381,0.0019341775093698471,0.0001808712800507932,0.0036315491881943832,0.1455405351,0.0036315492,0.0010635695294125614,0.00201421536846854,0.0015173053667145466,,,0.8187760472,0.0034918658,0.00044746059312773297,0.0018334846343613354,0.0019341775093698471,0.0003070956609939883,,0.0,4.0
210696614.0,0.8356682963,0.6433469571,0.26890703846628966,0.0006095580100068553,0.002324577834883385,0.0015986774555305895,0.001560328736554286,0.278632705,0.0062143701,0.0021535358070414114,0.002324577834883385,0.001560328736554286,0.001764525478211426,0.001718848723495684,0.1545025592,0.0023245778,0.0010370771157706803,0.0007069346922183748,0.0006983132499855716,0.0018378417963976958,,0.59333852,0.0021535358,0.00043879090284705,0.000355341775455871,0.0006095580100068553,0.0002806802240381486,0.0002593389765457977,0.04388491,0.0018378418,8.364609161586395e-05,,,,,1.0,4.0
210857465.0,0.1121331686,0.8307894847,0.0021998433908864638,0.001914591926561884,0.001960560967742546,,,0.0827203021,0.0625556554,0.00026995826377356814,0.001960560967742546,,,,0.0951220914,0.0204798185,0.0021998433908864638,0.00205010692184302,,,,0.0728468592,0.0125107648,0.0018981570481334542,,,,,0.0770514144,0.0085791813,0.0001386819007774699,7.823961075376333e-05,,,,0.0,4.0
210692406.0,0.4547613211,0.7721388437,0.03875440418864095,0.13361309475562133,0.024678247200334968,0.0018334311780124454,0.001641376094822014,0.1515811231,0.0343674864,0.00026537924353603427,0.0017650642410591139,0.001641376094822014,0.00018263386062775992,,0.0909509609,0.0097673708,0.0003758672666652452,0.00018263386062775992,,,,3.1304340737,0.0026945429,0.00014574569835875854,0.0014526620996588035,0.0007486551694289394,0.00030294197491413194,0.0002451764868126044,0.2660561996,0.0026935243,0.00048331451544523504,0.0023323155473011004,0.0017650642410591139,0.0018334311780124454,0.0017890724664614882,1.0,4.0
210471429.0,0.5161665837,0.5951551412,0.0014796160125590747,0.153484636635316,0.08438605607614992,0.040722551599744874,0.017737507079278982,0.086045422,0.0086510941,0.0016759757757723861,0.00114061536033834,,,,0.4668670762,0.0033349214,0.000556791118297839,0.0025820203131584926,0.0016759757757723861,0.000549150596331944,0.0012454379119036557,0.0737550085,0.0030656697,0.00026838269542851486,,,,,0.0645342093,0.0015648133,0.00026838269542851486,,,,,0.0,4.0
210389383.0,14.4227013221,0.0385835506,,0.014852758010102997,0.020049025963695753,0.02126892119361052,0.015580068243613892,1.4086697812,0.0330833941,0.00570513031461879,0.027572435745939282,0.016766680592069125,0.011084412864303185,0.005549243618235043,13.6841167457,0.0307080006,,0.013217608854162325,0.01391810825760234,0.014806719324619149,0.00570513031461879,15.2455631874,0.0280172724,,0.006520768389777091,0.0026388555650313085,0.0038310966312192665,0.0029306917809427554,0.6707899194,0.0269764446,0.021390049983050104,0.010029168303988993,0.0029493066264522447,0.0014023653963584327,0.0013035854044902875,0.0,4.0
210935498.0,1.1727177219,0.2372125793,0.0003907066136523872,0.2020346633757389,0.05641487960631138,0.0767558234032049,0.04822531660548074,0.1971551921,0.0630261423,0.0018703567820969457,0.016002206726128697,0.002316383688762447,0.0013041662598985472,0.0008937602209798895,0.1478762359,0.0472761768,0.0017193750661900944,0.00739841168660965,0.0013041662598985472,0.0008937602209798895,,0.1689965918,0.0427385581,0.0008663768589076166,0.0076964488113479765,0.0009748629981423261,0.0013041662598985472,,0.1182969843,0.0280874544,0.0006794852856642225,0.00032924850033329094,8.889492621467808e-05,,,0.0,4.0
210491773.0,0.0587715852,0.3344956123,0.0011118679957252985,,,,,0.0418974999,0.0804914992,0.0011963403915178478,,,,,0.0490693042,0.0724782496,0.001025759053720523,,,,,0.0554023775,0.0586738016,0.001025759053720523,,,,,0.0633360233,0.0318093994,0.0006688300484209008,,,,,0.0,4.0
210865148.0,6.4889208086,0.1478903131,0.0022654828458319844,0.12074488849049468,0.10778566713022251,0.09583295179420284,0.08041412142575775,0.5401649093,0.0664171978,0.0036501405789381948,0.014533248466712462,0.01698528632512336,0.0017880700472996528,0.0005855036763113433,0.4629576045,0.0542193797,0.005003369946521751,0.005639403122133949,0.003192879023031923,0.0006183707447579933,0.0004946678267332129,0.4050610746,0.0407728003,0.0037028148884987754,0.01698528632512336,0.0012870014813611194,0.0004946678267332129,0.0003739405122432979,0.360035742,0.0320124507,0.004248782509327342,0.003192879023031923,0.0006183707447579933,0.00033413701314071115,0.00031683148415583034,1.0,4.0
210951735.0,0.0721941027,0.2969406556,0.0028962680233086536,,,,,0.0929008701,0.073548967,0.004376489430925177,0.023944502802319266,,,,0.0669263442,0.0269937082,0.0017210116104202345,,,,,0.0494735822,0.0239445028,0.019659247807432636,,,,,0.4101383719,0.0161692112,0.0027291825175333635,0.004376489430925177,0.0017210116104202345,0.0014912486940246487,0.010856725066813424,0.0,4.0
211041532.0,8.6860826783,0.0377637809,0.01091219805607059,0.025740443900118277,0.031303561022459514,0.028371616332145487,0.029448319047469262,0.3964473674,0.031436221,0.0251602069930744,0.024453379617878208,0.02801888349704803,0.018300799560048292,0.017018985099314547,1.5855954809,0.031303561,0.018546099207641338,0.019247235822949668,0.028145319165801153,0.024614177499036303,0.024606113269538658,0.698859319,0.0307937459,0.02320770596170661,0.023244816226892024,0.02440297837303277,0.022605357331261768,0.02801888349704803,16.168,0.0300905389,,0.014728482998797003,0.025252134338884142,0.021427497191038498,0.016770975299162452,1.0,4.0
210806505.0,0.0663200662,0.2478569956,0.0006367585895748722,,,,,0.0780909678,0.2091962709,0.0006367585895748722,0.04011108491617951,,,,0.0434061071,0.0401110849,0.004184510900015639,,,,,0.0512577156,0.0328778099,0.0015473721913668098,,,,,0.0611149066,0.0239306475,0.0010428530183000724,,,,,0.0,4.0
210697335.0,0.054680588,0.5311167848,0.00411965192426346,,,,,0.0484290023,0.0798769433,0.00411965192426346,,,,,0.0513480038,0.0784515836,0.00411965192426346,,,,,0.0427841032,0.0486138789,0.001383841258338787,,,,,0.0643890731,0.0305450591,0.0028107695368724097,,,,,0.0,4.0
210786891.0,1.7181298743,0.2771636236,0.0018881347819537974,0.23151529964155343,0.0957618620511406,0.11721006253801246,0.0644885969094224,0.2863460104,0.0596922883,0.005414026338628748,0.003144810281258041,0.0006673497462810933,0.0006527392619135468,0.00041329993791732936,0.2455595098,0.0260346407,0.004755392227222741,0.0019138292702553658,0.0006673497462810933,0.00041329993791732936,0.00041077374508405605,0.2147706788,0.0242799677,0.0031804993223684755,0.000769076408105218,0.00028808755974493104,0.0002954448350407402,0.00028212877662790275,1.6257914826,0.0127503056,0.0018490638640949035,0.004378473034038269,0.0029067967013316903,0.004163286010710422,0.004163286010710422,0.0,4.0
210649999.0,0.0911889147,0.3078869586,0.0013739854111081925,0.012565278683372108,,,,0.0996198651,0.0925337315,0.0007848060931872599,0.020318185485923356,,,,0.1070781325,0.028495507,0.0008449331827688182,0.020318185485923356,,,,0.0844723186,0.024086889,0.0011396598199861206,0.005972712666747742,,,,0.6854149189,0.0238368247,0.0037612688242554893,0.0016853605712923872,0.0008832994979052396,0.0005767248760825197,0.002006231669788766,0.0,4.0
210398323.0,1.1752967013,0.1997483304,0.007148142597711598,0.005445655182311231,0.002169304018438422,0.0016158965962165682,0.000856288470123464,0.9938838316,0.1368758377,0.018984704022468567,0.009327879419666408,0.0016158965962165682,0.0006314640571486982,0.0008460573834479409,1.1125017745,0.0494924288,0.007148142597711598,0.0022868424567062955,0.002169304018438422,0.0006565269677855059,0.0003300308619663166,1.3807672807,0.0439240846,0.005130741304317408,0.0076694126801565045,0.003939340326106163,0.0007481486541298356,0.0006565269677855059,6.3581345675,0.0398983579,0.008854931094828024,0.026039297621454592,0.018984704022468567,0.020296059970000717,0.022032777775843695,0.0,4.0
210530173.0,6.2608681474,0.034860829,0.025989414432166177,0.013644873957883793,0.012060231770752267,0.010709691303306079,0.010646921472323724,6.7318834863,0.0259894144,0.002407205250560584,0.012611049153970925,0.01686885824100646,0.011290973969847105,0.012468368592335778,2.0953633422,0.0168688582,0.012611049153970925,0.012060231770752267,0.010096337534017933,0.010089946497339478,0.0097960237026443,9.2587948786,0.0157052184,0.01230218573817781,0.010461499587705649,0.011403889293040998,0.011212687948013523,0.011290973969847105,2.7166957328,0.012939712,0.005871982766230932,0.012468368592335778,0.011021889227917983,0.0008604828629051497,0.009980630691566943,1.0,4.0
210654881.0,8.0940963201,0.0613728954,0.005125261141715056,0.0451437048444704,0.04628603274256134,0.05218638442081881,0.05405200218811834,0.8689188241,0.0540520022,0.007344003711248753,0.03956885892936473,0.022529718058262024,0.010328467339214827,0.0034775915629183625,1.1055973764,0.0521863844,0.03829548799973732,0.03721357055615529,0.031740440114063746,0.022529718058262024,0.010328467339214827,0.7157055801,0.047402756,0.04628603274256134,0.031740440114063746,0.011499889353819197,0.003808365516915561,0.0012355062061807744,1.5194767166,0.0462860327,0.009794975370942677,0.023967959437213675,0.03956885892936473,0.031740440114063746,0.023195041555770873,1.0,4.0
211023010.0,0.0594691666,0.2248888171,0.0007051604522329187,,,,,0.050914263,0.2206438712,0.0007051604522329187,,,,,0.0641110031,0.0096692294,0.0006494927116084366,,,,,0.0449693188,0.0052744479,0.0008520518073842947,,,,,0.054522531,0.0026177848,0.0007051604522329187,,,,,0.0,4.0
210437575.0,0.0511497879,0.2973775083,0.0007609140395064733,,,,,0.045041328,0.1035300326,0.0007275088748209912,,,,,0.0662105149,0.0105923939,0.0007328826299975173,,,,,0.0418690527,0.0088776445,0.0008457181613935625,,,,,0.7096863622,0.001556212,0.0005243275039285985,0.0003723238928681067,0.00045517052638110984,0.00040861109894314537,0.00035824101243582583,0.0,4.0
210991500.0,0.2852548733,0.8767663064,0.10342862293543119,0.0024648515089704215,0.002509502011373194,,,0.3410428189,0.0030801257,0.00016649022511406233,0.0024911558953455326,0.0015821971863490593,0.0028314398150318066,0.0024648515089704215,0.0901734346,0.0028314398,0.0024911558953455326,0.002067105821936248,,,,0.051957028,0.002509502,0.0015821971863490593,,,,,0.1914120069,0.0024911559,0.00015027161054974685,0.001469558265572515,0.00200106482262695,0.002067105821936248,0.002067105821936248,1.0,4.0
210390571.0,0.067167468,0.5124047945,0.001094468895346835,,,,,0.0625283033,0.1253954853,0.00042280137683278367,,,,,0.0561729828,0.0493295637,0.0008608653008561272,,,,,0.0738773548,0.0255027424,0.001094468895346835,0.001332993685878424,,,,0.0426203283,0.0203645926,0.00114578458750018,,,,,0.0,4.0
210781850.0,0.372585891,0.3960874648,0.0009158794454740691,0.0021470708344172394,0.0003740941067122637,0.001284949772912634,0.0013804941574300069,0.4044479905,0.1901690418,0.000886147487299606,0.003598607662892895,0.0017274930087470997,0.001284949772912634,0.00020222682982983992,0.5278931428,0.0812705487,0.00032066388475919023,0.03607465282711188,0.0004973451076535414,0.0017274930087470997,0.0003740941067122637,0.3501290223,0.0110742015,0.004306339750255071,0.00040387186438681607,0.0003740941067122637,0.00019331625169590242,0.0013036014053756954,0.043404932,0.0065176378,,,,,,0.0,4.0
211098990.0,1.1710046811,0.1874801103,0.005153925253300505,0.14288420350160813,0.006793222868395503,0.002979036137335241,0.011872321774789188,1.1094225363,0.0699199567,0.002818633005768347,0.006065660433700066,0.0027475418074549896,0.005947315547981387,0.005947315547981387,1.2360020729,0.0163819425,0.007089115166762181,0.006065660433700066,0.001969834568022817,0.0019891645296003105,0.005947315547981387,1.3370125348,0.0135354109,0.007089115166762181,0.0030612175941385515,0.0029348842845931078,0.0019891645296003105,0.0005115534616700275,1.0263311581,0.0103393479,0.0028413317885024004,0.004694669409499297,0.0017037274527400578,,0.0014065964841469987,0.0,4.0
210426551.0,0.3462412237,0.9726377884,0.010525514536826971,0.005841949064595939,0.0022082642598552074,0.0024523913319426703,,0.0717675337,0.0032933045,0.0027504442726702526,,,,,0.1014671099,0.003040027,0.0009257356165098667,0.002146452954250964,,,,0.5894122532,0.0029160102,0.0003605220902886307,0.00031734652013829667,0.0006441869784128442,0.0027504442726702526,0.0005068090646488213,0.4198034307,0.0022885363,0.0002798940952336695,0.0003400999693909866,0.0006050461082088602,0.001959356550801634,0.001959356550801634,1.0,4.0
210692381.0,0.057268506,0.5196760182,0.004169908387745363,,,,,0.0446985187,0.1078669064,0.0010886961181899558,,,,,0.0621236939,0.0348477918,0.001660909655176695,,,,,0.0475119485,0.0236776841,0.0016252256466561818,,,,,0.0425694055,0.0201644655,0.00021581924587003916,,,,,0.0,4.0
210494404.0,0.8731778475,0.4615495019,0.0006539656118366162,0.0030668716361461593,0.0009035709724522349,0.001247939134244479,0.0014118305604496845,0.9588160311,0.0901294463,0.0006523120275361888,0.0013016886322813964,0.0017498953947874532,0.001247939134244479,0.0014118305604496845,1.0172149572,0.0427890384,0.0006523120275361888,0.0005442966915560859,0.0017498953947874532,0.00025297956322705746,0.00021708229457134348,10.3328669071,0.0168147938,0.007455436287789803,0.0012909726317785139,0.0011115890898616434,0.00035089705973931075,0.0006170171869813966,0.8217134884,0.0148570701,0.002538197165882855,0.00048277515976544427,9.78664063231381e-05,,0.00034706527605368943,0.0,4.0
211020068.0,1.2563411709,0.2478959494,0.004656585025159582,0.04401174203086611,0.003908194433801284,0.0032765762483779517,0.0020103337393437373,1.1761588836,0.1978966193,0.004656585025159582,0.011559320937675147,0.0036740141274410817,0.0032765762483779517,0.0015843125659671868,1.3505272117,0.0635688551,0.0017803308209354747,0.04401174203086611,0.004857494838461319,0.002832052761979707,0.001967633917414979,1.0382948807,0.0264330666,0.004666142449027799,0.007844599652699418,0.002832052761979707,,0.002085301482917251,0.9293595723,0.0251408242,0.004666142449027799,0.0016336916084529602,,0.00022330566791795418,0.0006114719620101112,0.0,4.0
211064526.0,9.101122264,0.6979861156,0.014661015879220314,0.06538952018874539,0.0023419199581432844,0.002602466214305594,0.00246291572429632,8.6587593298,0.5070153418,0.01412616563804853,0.025384390253611715,0.003966627608439917,0.0016879147078668428,0.00246291572429632,9.5911179938,0.4815539853,0.01412616563804853,0.025384390253611715,0.0017372833786162708,0.003966627608439917,0.0016879147078668428,10.1368778131,0.1386183025,,0.006465456137282101,0.001725874484043341,0.003966627608439917,0.0009717071595173327,8.2150956313,0.1062790101,0.0034858234722878485,0.0030933942572051332,0.003765307030396809,,0.00246291572429632,0.0,4.0
