,epic,DJA_period,SJH_period,class,probability
0,206356690,3.3091559999999998,19.0494853,OTHPER,0.515942
0,206402831,15.369191,17.39597255, Noise,0.8655379999999999
0,206252553,3.126707,12.91265237,OTHPER,0.575218
0,206021225,15.541913000000001,16.33270241, Noise,0.528587
0,206362597,16.660485,18.18521939, Noise,0.663381
0,206382727,5.600123,18.82580772,OTHPER,0.507837
0,206287721,16.467,8.090728079, Noise,0.628518
0,206144774,5.361344,15.39192304, Noise,0.563339
0,206278128,11.623764,12.50965125,OTHPER,0.5270520000000001
0,206535016,16.084066,16.00658621,OTHPER,0.8788739999999999
0,206384381,15.541917999999999,14.96103795, Noise,0.589659
0,206473876,6.258971,17.58679124, Noise,0.5701069999999999
0,206015192,7.949575,7.739237342999999,OTHPER,0.755235
0,206244790,12.461511999999999,20.0,OTHPER,0.621887
0,206049222,0.7041109999999999,0.704102098,    EB,0.948119
0,206187518,15.899188,6.905860242999999,OTHPER,0.6025010000000001
0,205941211,10.640198,18.82580772, Noise,0.524257
0,205899868,19.754576999999998,20.0, Noise,0.638648
0,206191784,19.760469,19.51317428, Noise,0.600776
0,206268520,4.153854,4.151849189,OTHPER,0.8370989999999999
0,205964250,16.27329,15.69323825, Noise,0.6530130000000001
0,206072842,18.948303,14.42270132, Noise,0.541412
0,206190025,12.574805,1.9174429430000002, Noise,0.726279
0,206038483,2.9996110000000002,3.0015047000000004,    EA,0.623023
0,205957634,11.92436,17.98126902, Noise,0.5218020000000001
0,206402108,12.028068,12.50965125,OTHPER,0.5000060000000001
0,206201145,16.665428,16.67238347, Noise,0.600496
0,206101393,19.760359,19.75358815, Noise,0.528154
0,206534619,18.692332999999998,16.00658621, Noise,0.67545
0,206252029,11.722266000000001,15.39192304, Noise,0.652019
0,206218105,15.369261999999999,20.0,OTHPER,0.689998
0,206359136,19.760377,20.0, Noise,0.6290819999999999
0,206132828,16.27325,16.00658621, Noise,0.631456
0,206260857,3.209346,3.244460404,OTHPER,0.503953
0,206225478,15.541870999999999,18.393849399999997, Noise,0.521994
0,206517447,15.200354999999998,19.75358815, Noise,0.528255
0,206092433,11.722271000000001,18.82580772, Noise,0.548622
0,205915309,15.541867000000002,13.34248336, Noise,0.542641
0,206338526,8.921401,20.0, Noise,0.5660850000000001
0,205994192,18.200329999999997,19.27854202,OTHPER,0.50442
0,205984898,11.245788000000001,20.0, Noise,0.509897
0,206167986,15.541953,14.82272104,OTHPER,0.500027
0,206111122,14.560293,20.0, Noise,0.574127
0,206362654,11.245775,20.0, Noise,0.514412
0,206047048,19.760416,19.0494853, Noise,0.732558
0,206168658,19.760382999999997,18.60732198, Noise,0.694671
0,206256057,15.035151,20.0, Noise,0.571294
0,206229156,19.754542,20.0, Noise,0.794603
0,206406037,12.461547999999999,20.0, Noise,0.765208
0,206023387,15.195865,20.0,OTHPER,0.580727
0,205934862,13.173607,18.82580772, Noise,0.622186
0,206007965,12.024534,13.80191578, Noise,0.528522
0,206285903,5.5502199999999995,16.168,OTHPER,0.505035
0,206496337,1.00745,20.0, Noise,0.525472
0,206033552,11.245753,18.18521939, Noise,0.53946
0,206204211,7.474711999999999,7.55685005,OTHPER,0.6716260000000001
0,206184512,12.461499,12.60802469, Noise,0.688567
0,206066911,19.760373,17.98126902, Noise,0.716348
0,205988269,19.7604,16.847578100000003, Noise,0.5203720000000001
0,206007231,10.479018,14.68693823,OTHPER,0.5199229999999999
0,206227929,15.035143,12.60802469,OTHPER,0.5595439999999999
0,206022614,14.260059,18.82580772, Noise,0.6145390000000001
0,205986142,11.062577000000001,8.899060244, Noise,0.500588
0,205923280,19.760373,10.39989167, Noise,0.708717
0,206240640,11.623766,20.0,OTHPER,0.5233260000000001
0,206241758,11.81899,20.0,OTHPER,0.546003
0,205968069,19.76039,20.0, Noise,0.767971
0,206129995,19.748711,8.343346334, Noise,0.917342
0,206158652,17.964000000000002,19.51317428,OTHPER,0.5456989999999999
0,206127753,11.526891,19.51317428, Noise,0.51435
0,206147069,15.035054,16.168, Noise,0.517744
0,206120030,11.065821000000001,16.33270241,OTHPER,0.566218
0,206097070,16.466960999999998,17.98126902, Noise,0.6969029999999999
0,206503816,12.690186,12.60802469,OTHPER,0.9205200000000001
0,206025204,11.623801,13.56831151,OTHPER,0.5330090000000001
0,206126479,14.408605999999999,13.01749271, Noise,0.532151
0,206381683,12.240966,13.45444989, Noise,0.561898
0,205923578,19.760379,20.0, Noise,0.816484
0,206370193,8.866836,8.998957125, Noise,0.5090720000000001
0,205978376,1.528429,7.52139933,OTHPER,0.515588
0,206033621,14.873431,13.56831151, Noise,0.722949
0,206467754,19.748772,15.84836353, Noise,0.664521
0,206488767,16.868660000000002,16.847578100000003,OTHPER,0.745976
0,205978144,19.760428,13.92176057, Noise,0.581377
0,205970626,14.715163,18.82580772, Noise,0.689034
0,206120639,11.155049,14.04370486, Noise,0.500622
0,206162077,18.692270999999998,4.098778874, Noise,0.5035029999999999
0,206148661,19.760407,14.42270132,OTHPER,0.568956
0,206017171,8.699552,19.0494853,OTHPER,0.536976
0,206193555,15.035069,17.20925021,OTHPER,0.554003
0,206001302,17.963992,15.84836353,OTHPER,0.658015
0,206416521,19.754557000000002,18.82580772, Noise,0.799534
0,205977328,12.240947,17.7818426,OTHPER,0.535844
0,206194236,2.328666,18.393849399999997, Noise,0.5875130000000001
0,206418438,11.155078,16.33270241, Noise,0.560052
0,206156370,19.754541,20.0, Noise,0.7414229999999999
0,206246541,12.686441,18.60732198, Noise,0.528636
0,206115426,10.246115,20.0,OTHPER,0.623099
0,206163809,10.322596,10.46779162, Noise,0.512568
0,205943696,14.408609,15.39192304,OTHPER,0.522706
0,206150180,15.89916,20.0, Noise,0.542672
0,206006237,14.560336999999999,14.96103795, Noise,0.694752
0,206194460,19.760382,18.82580772, Noise,0.546866
0,206442578,18.948373,20.0,OTHPER,0.641509
0,206137304,19.760378,17.98126902, Noise,0.5610689999999999
0,206001789,15.541858,20.0, Noise,0.5184310000000001
0,206466298,19.760451999999997,17.58679124,OTHPER,0.5565680000000001
0,205943679,14.560286999999999,19.0494853, Noise,0.571616
0,206018726,18.200363,20.0, Noise,0.671607
0,206091489,19.211479,20.0, Noise,0.5362359999999999
0,206471280,11.337971000000001,14.04370486,OTHPER,0.537738
0,206182862,14.869087,8.753305371, Noise,0.5336609999999999
0,206148199,15.035147,19.51317428, Noise,0.533946
0,206205500,2.538037,2.5362029280000002,OTHPER,0.676024
0,206263943,6.145877,19.51317428, Noise,0.5264979999999999
0,205979526,19.482107,12.91265237, Noise,0.7998609999999999
0,206017689,16.254092,12.70795757, Noise,0.63208
0,206139181,13.561103,16.847578100000003, Noise,0.579472
0,206434342,19.748719,17.58679124, Noise,0.659311
0,206006376,17.290326999999998,13.92176057, Noise,0.6460130000000001
0,206157329,18.443042000000002,18.60732198, Noise,0.757153
0,206173426,3.158056,20.0,OTHPER,0.6785140000000001
0,206165965,2.213172,2.2139963959999998,OTHPER,0.734463
0,206008439,12.461552000000001,19.51317428, Noise,0.557062
0,206128228,19.482082000000002,19.75358815, Noise,0.560641
0,206498043,19.760453,12.60802469, Noise,0.594615
0,206070069,3.929622,4.930724091,OTHPER,0.624483
0,206466752,1.127911,1.12815797,OTHPER,0.8050970000000001
0,206011496,15.035126000000002,14.96103795,OTHPER,0.857678
0,206259009,12.237355,17.02649374, Noise,0.571947
0,206009713,19.748682000000002,20.0, Noise,0.661748
0,206147721,14.873438,9.366980534, Noise,0.8994120000000001
0,206013096,15.718541,18.393849399999997, Noise,0.5471239999999999
0,206211827,19.760427,17.20925021, Noise,0.5567340000000001
0,206026266,19.760368,20.0,OTHPER,0.764053
0,205959934,14.715182999999998,20.0, Noise,0.8252809999999999
0,206132770,14.260060999999999,18.60732198,OTHPER,0.5332819999999999
0,206041486,19.76041,20.0,OTHPER,0.582637
0,206038121,14.404352,14.68693823, Noise,0.553189
0,205973499,15.369216,13.12404942, Noise,0.8545309999999999
0,205993676,14.710813,20.0,OTHPER,0.5083260000000001
0,205899671,12.133585,14.29411655, Noise,0.526624
0,205992781,17.290378,20.0, Noise,0.7959149999999999
0,205951502,17.733714000000003,10.53658403, Noise,0.721773
0,205938940,15.369176999999999,18.60732198,OTHPER,0.550822
0,206510818,15.718511,20.0, Noise,0.67766
0,206119918,3.6305129999999997,20.0,OTHPER,0.55981
0,206189528,11.924361,8.801356911000001,OTHPER,0.513629
0,206056832,18.686768,18.60732198,OTHPER,0.586889
0,206363814,15.369195999999999,16.33270241,OTHPER,0.509149
0,206153975,11.526892,20.0, Noise,0.546512
0,206302275,1.53136,15.10196055,OTHPER,0.552782
0,206188873,19.760437,14.42270132, Noise,0.684134
0,206329879,17.399070000000002,20.0, Noise,0.659658
0,205974254,16.858692,15.54112028, Noise,0.9093
0,206191531,18.692298,10.26670053, Noise,0.659198
0,206040430,8.866829,17.7818426,OTHPER,0.534351
0,206286463,0.556975,0.5572494379999999,OTHPER,0.503188
0,206180021,6.5868020000000005,0.7267355759999999,OTHPER,0.5197189999999999
0,206206159,18.692264,20.0, Noise,0.564422
0,206287594,18.686717,11.43865711, Noise,0.59877
0,205941296,12.133567,12.70795757, Noise,0.514192
0,206395040,18.200369,12.31743893, Noise,0.510799
0,206003702,14.555964999999999,20.0, Noise,0.583508
0,205928882,7.021464999999999,7.026928109,OTHPER,0.886667
0,206522543,19.760417,20.0,OTHPER,0.520403
0,206051846,17.964057,13.80191578, Noise,0.51489
0,206428544,16.868636,20.0, Noise,0.626905
0,206020781,6.950912,19.27854202, Noise,0.514596
0,206106536,19.211489999999998,18.82580772, Noise,0.79105
0,205930437,16.273277,20.0, Noise,0.817591
0,205939212,15.035112,17.20925021, Noise,0.621989
0,206459801,14.873462,17.98126902,OTHPER,0.512464
0,206190220,14.408679999999999,12.22353091, Noise,0.646682
0,206198840,16.273252,18.60732198, Noise,0.5733199999999999
0,206181800,19.760382,18.18521939, Noise,0.667154
0,206111932,0.185843,7.852957718, DSCUT,0.61811
0,206030339,16.868674,15.69323825, Noise,0.742767
0,206057360,19.760409,15.84836353, Noise,0.635886
0,205972014,13.429410999999998,13.45444989,OTHPER,0.579854
0,206049671,12.57479,3.852555645, Noise,0.5350699999999999
0,206441669,17.290352,20.0, Noise,0.507605
0,206084736,14.260093,13.34248336, Noise,0.5377930000000001
0,206031013,13.425447,13.45444989, Noise,0.710807
0,206459167,19.760455,14.68693823, Noise,0.62371
0,206111289,7.77093,19.27854202,OTHPER,0.543759
0,206040480,19.760363,18.82580772, Noise,0.558394
0,205993768,16.462103,20.0, Noise,0.61136
0,206321074,19.760388,20.0, Noise,0.916984
0,205948681,14.715164999999999,20.0, Noise,0.5337
0,206437874,16.084073999999998,16.168,OTHPER,0.679117
0,206134973,17.963978,20.0, Noise,0.5938359999999999
0,206429255,17.285235999999998,18.18521939, Noise,0.752816
0,206111327,16.868604,12.31743893, Noise,0.5521229999999999
0,205949405,19.760441,14.04370486, Noise,0.651457
0,206116444,12.028044,20.0, Noise,0.551091
0,206382463,19.476349,17.20925021, Noise,0.556709
0,206004819,11.523471,15.69323825, Noise,0.5408109999999999
0,206242072,19.760483999999998,13.45444989, Noise,0.514259
0,206028599,16.263710999999997,12.60802469, Noise,0.61925
0,206028744,8.754605999999999,8.753305371,OTHPER,0.714983
0,206152015,0.806549,0.806827112,  GDOR,0.534708
0,206031152,5.859411,5.826682043,OTHPER,0.709937
0,206209610,16.273253,13.80191578, Noise,0.616628
0,206357018,3.216812,3.237908122,OTHPER,0.636894
0,206485015,15.718541,20.0,OTHPER,0.525119
0,206315656,12.133561,19.51317428, Noise,0.5577489999999999
0,206039900,14.873394000000001,6.675822982000001,OTHPER,0.626398
0,206270185,2.340491,11.52085209,OTHPER,0.607035
0,206446279,13.561069,12.70795757, Noise,0.587962
0,206304346,3.115384,14.82272104,OTHPER,0.5123810000000001
0,206280852,3.1725369999999997,19.27854202,OTHPER,0.50145
0,206049800,15.808309,9.4777243, Noise,0.786917
0,206282801,18.200369,12.41280103, Noise,0.5283399999999999
0,206045448,0.407671,0.40764427200000003,    EB,0.96899
0,206391846,18.948313,20.0, Noise,0.609831
0,206052511,10.978002,19.75358815,OTHPER,0.512167
0,206371744,11.065824000000001,15.54112028, Noise,0.510474
0,206202039,15.030671,19.0494853, Noise,0.621271
0,206131664,1.5318120000000002,19.0494853,OTHPER,0.513247
0,206192756,11.110311,15.54112028, Noise,0.646357
0,205971648,12.574814,12.41280103, Noise,0.586735
0,206034034,3.239421,3.2313822510000003, Noise,0.5616869999999999
0,206360900,6.8476729999999995,6.8346905179999995,OTHPER,0.800996
0,206151838,15.200365,19.27854202, Noise,0.543778
0,206150563,19.760425,14.29411655, Noise,0.5592229999999999
0,206077411,16.084095,17.02649374, Noise,0.508696
0,205990913,15.899144,20.0, Noise,0.688631
0,206060795,14.408605999999999,16.00658621, Noise,0.707666
0,206401410,8.810367,17.60271382,OTHPER,0.8921
0,206035082,15.20036,16.168, Noise,0.550268
0,205933375,10.400203,12.91265237, Noise,0.534473
0,206097423,18.443003,19.27854202,OTHPER,0.983015
0,206097921,16.273231,10.13687781, Noise,0.677454
0,205999059,11.818945,11.86179414,OTHPER,0.8873270000000001
0,205980492,1.53772,5.450338881,OTHPER,0.625592
0,205954897,19.754601,17.98126902, Noise,0.725436
0,206099383,8.807746,10.33286691, Noise,0.696307
0,206024119,15.200301000000001,0.11064736300000001, Noise,0.569235
0,206453232,8.921413000000001,18.60732198, Noise,0.549949
0,206476978,19.760458,16.33270241, Noise,0.694295
0,206066838,15.541854999999998,8.612248102, Noise,0.522664
0,206257402,5.532914,13.12404942, Noise,0.507336
0,206019939,11.431635,19.75358815,OTHPER,0.503288
0,205942564,19.754596,20.0,OTHPER,0.5287430000000001
0,206460939,12.240978,18.82580772, Noise,0.508772
0,206078219,11.623755000000001,6.539673347999999,OTHPER,0.553235
0,206151040,11.82245,4.565656806000001, Noise,0.5140060000000001
0,206105990,1.8692229999999999,1.868287188,OTHPER,0.673569
0,206226628,14.408676000000002,20.0, Noise,0.5656899999999999
0,206137757,16.467008,16.33270241,OTHPER,0.848823
0,206053173,19.760369,15.39192304, Noise,0.548643
0,206159174,19.754576999999998,8.705775662, Noise,0.579202
0,206099565,19.760385999999997,17.39597255, Noise,0.60612
0,206172695,10.806502,14.49866903, Noise,0.501393
0,206434462,12.028086,16.67238347, Noise,0.625833
0,205945953,0.942575,0.942516646,    EB,0.997281
0,206220935,18.200407000000002,14.42270132, Noise,0.5088699999999999
0,206053200,16.868679,20.0, Noise,0.525299
0,206151867,17.290354999999998,16.26352682,OTHPER,0.810808
0,206174372,19.760382,20.0,OTHPER,0.502272
0,205906246,14.715173000000002,15.54112028, Noise,0.668794
0,206250974,5.555129,15.24556319, Noise,0.541621
0,206044359,9.539501,12.60802469, Noise,0.5013850000000001
0,206194340,19.760377,20.0, Noise,0.780849
0,206121465,19.760360000000002,20.0,OTHPER,0.78709
0,206025896,11.913851,20.0, Noise,0.58611
0,205933284,15.718475,1.169296638, Noise,0.534747
0,206466765,15.030691000000001,17.20925021, Noise,0.555189
0,205925018,10.322585,14.68693823, Noise,0.5057729999999999
0,205910035,11.822447,17.98126902, Noise,0.505678
0,206231066,13.691298000000002,13.92176057, Noise,0.739368
0,206503284,15.200323000000001,20.0,OTHPER,0.668378
0,205971617,16.863681,17.02649374,OTHPER,0.5107510000000001
0,206088762,15.541877,20.0, Noise,0.5072479999999999
0,206514756,10.322610000000001,19.0494853, Noise,0.545917
0,206127695,1.372248,1.3713193940000001,OTHPER,0.670879
0,206334906,18.443016,12.91265237, Noise,0.63068
0,206103347,2.15121,10.39989167,OTHPER,0.562813
0,206477921,16.655607,13.80191578, Noise,0.516359
0,206031471,11.0658,15.84836353, Noise,0.605697
0,206083935,8.754586999999999,19.75358815, Noise,0.623625
0,206134477,2.118274,4.23500477,    EB,0.8907700000000001
0,206303334,19.760404,4.976638996, Noise,0.629268
0,206288523,1.7109020000000001,20.0,OTHPER,0.557321
0,205936941,10.764411,20.0, Noise,0.652868
0,206436985,17.509216000000002,20.0, Noise,0.579821
0,206031643,19.760395000000003,20.0, Noise,0.8282079999999999
0,206119730,2.840302,2.841896868,OTHPER,0.7068369999999999
0,206178112,12.690180999999999,12.70795757,OTHPER,0.967578
0,206125167,19.211506,13.92176057, Noise,0.519004
0,206356750,2.422469,2.4212978869999997,OTHPER,0.9253450000000001
0,206118769,14.873382999999999,17.98126902, Noise,0.598631
0,206393175,10.479017,13.45444989,OTHPER,0.522746
0,206013676,11.623797,11.68883748,OTHPER,0.9547969999999999
0,206441178,19.76043,8.13176341, Noise,0.881742
0,206005405,16.466991,13.01749271, Noise,0.5072720000000001
0,206451570,11.623773,11.43865711,OTHPER,0.885431
0,206337340,15.71848,15.84836353,OTHPER,0.816171
0,206169841,15.899234,6.935734412, Noise,0.55476
0,206143188,19.760379,10.01029732, Noise,0.6900850000000001
0,206116442,17.076863,18.82580772, Noise,0.91979
0,206048097,11.245794,19.27854202, Noise,0.59605
0,206039252,19.760365,15.39192304, Noise,0.674543
0,206482542,19.760433,20.0, Noise,0.6430100000000001
0,206217307,12.574847,11.19896174, Noise,0.557497
0,206014873,19.760455,20.0,OTHPER,0.508467
0,205965238,12.350263,20.0, Noise,0.6601319999999999
0,205914012,15.035067000000002,19.27854202,OTHPER,0.579043
0,206341282,19.760391000000002,19.27854202, Noise,0.78596
0,206501605,19.76043,19.0494853, Noise,0.5707899999999999
0,205958598,10.806463,19.51317428, Noise,0.539035
0,205904628,11.822461,19.0494853, Noise,0.744546
0,206107884,5.382207,5.377220437,OTHPER,0.9623809999999999
0,206456628,15.364659,14.29411655, Noise,0.712058
0,206166179,1.223014,1.2228046259999998,OTHPER,0.599583
0,206178985,19.760379,20.0, Noise,0.645185
0,205937021,1.1056979999999998,2.306357062,OTHPER,0.608755
0,206085504,17.733709,0.740497187, Noise,0.845599
0,205965267,12.133578,18.18521939, Noise,0.758621
0,206348448,0.459392,0.45937615299999995,  RRab,0.945751
0,206188934,19.754625,20.0, Noise,0.6255149999999999
0,206013919,14.11454,19.27854202, Noise,0.551058
0,205965431,17.071877,16.00658621, Noise,0.7013510000000001
0,205915833,8.866836,20.0, Noise,0.576494
0,206155196,10.246167999999999,2.712100237,OTHPER,0.684712
0,206196315,8.810362,20.0, Noise,0.50505
0,206004542,8.86684,20.0,OTHPER,0.524907
0,206021355,14.560303,19.27854202, Noise,0.596988
0,206048215,17.958676,13.92176057, Noise,0.795118
0,205951504,14.408644,16.00658621, Noise,0.574975
0,206168404,15.899223000000001,16.847578100000003, Noise,0.665175
0,206328716,15.369205,15.84836353,OTHPER,0.910416
0,206041480,19.754538,7.4170151529999995, Noise,0.629879
0,206196127,15.718506,15.54112028, Noise,0.571851
0,206331756,19.760371,20.0, Noise,0.829586
0,206326593,12.571067,12.41280103,OTHPER,0.6545979999999999
0,206465769,3.0501169999999997,20.0, Noise,0.5807770000000001
0,205926014,15.200288,14.68693823, Noise,0.6567569999999999
0,206245609,14.114588000000001,16.33270241, Noise,0.6342220000000001
0,206094833,17.509179999999997,19.27854202, Noise,0.564923
0,206029576,18.948339,10.53658403, Noise,0.7573880000000001
0,206252860,19.760431,6.210365435, Noise,0.597004
0,205964468,16.466998999999998,13.34248336, Noise,0.529288
0,206083468,18.200369,15.10196055, Noise,0.645798
0,206152569,18.200364,17.7818426, Noise,0.857564
0,206132405,0.179897,17.98126902, DSCUT,0.513853
0,206154544,19.760409,16.50079498, Noise,0.7794409999999999
