epic_number,Period_1,Period_2,amp_ratio_21,k2_teff,k2_rad,k2_mass,abs_magnitude,Class
206169660,20.0,18.82580772,0.941290386,4992.0,2.49,1.1,6.247632166234808, Noise
206153993,16.168,15.39192304,0.9519991984166255,4987.0,0.76,0.83,6.273716310254851,OTHPER
205896738,18.18521939,17.20925021,0.94633173463188,,,,, Noise
206268773,17.20925021,16.33270241,0.9490653114282309,3973.0,0.43,0.49,7.918521945007274,OTHPER
206026597,10.07318993,10.606286599999999,1.052922328845635,5694.0,1.03,1.0,5.086300616055986,OTHPER
205915490,19.27854202,18.18521939,0.9432881060784699,3661.0,0.29,0.31,8.36400159572905, Noise
206450894,12.60802469,11.95020618,0.9478254107067425,,,,,
206133199,17.02649374,13.92176057,0.8176528169915506,3981.0,0.41,0.46,8.001782460768533,OTHPER
206169950,17.58679124,16.67238347,0.9480059916831082,5874.0,1.21,1.06,3.8427050514267354, Noise
205958230,14.29411655,13.56831151,0.9492235118231214,4210.0,0.5,0.56,7.629727159376396,    EA
206438521,14.68693823,15.54112028,1.0581593002314955,,,,,
206117696,14.42270132,20.0,1.3867027789215842,4865.0,3.71,1.07,5.578760458645739,OTHPER
206178370,14.82272104,15.69323825,1.0587285699873092,6230.0,1.36,1.12,4.262525049639953,OTHPER
206291831,18.18521939,14.42270132,0.7931002101591912,,,,,
205974080,0.946365087,17.58679124,18.583516532452133,4146.0,0.51,0.58,,OTHPER
205941270,19.75358815,18.60732198,0.9419717490667638,5548.0,1.03,1.0,3.603294223281452,OTHPER
206072377,16.00658621,17.02649374,1.063717991870298,4039.0,0.43,0.48,, Noise
206092198,13.12404942,8.386991089,0.6390551285351682,5812.0,0.98,0.93,4.2347673220372055, Noise
206200519,12.41280103,11.77468071,0.9485917547169448,5939.0,1.13,0.92,3.900011939618139,OTHPER
206125851,8.547166452,6.023703262000001,0.7047602612899249,4162.0,35.03,0.96,-0.5861543769222202,OTHPER
206522797,20.0,8.566233882,0.42831169410000003,,,,,
206430917,18.60732198,19.75358815,1.0616029631363428,4861.0,3.56,1.25,4.864963143138313,OTHPER
206005342,5.525473239,0.364372374,0.0659441025663069,4676.0,11.44,1.19,0.42089411962675527, Noise
206135369,13.12404942,13.92176057,1.0607823945545611,5417.0,0.86,0.88,5.108752038947587, Noise
205903268,14.04370486,11.19896174,0.797436420918917,,,,, Noise
206253011,11.52085209,12.13104396,1.0529641267185126,6202.0,1.35,1.04,4.038024251488956,OTHPER
206235150,4.262222296,18.60732198,4.365638553733472,,,,,
206031298,16.67238347,15.84836353,0.9505757565207922,5447.0,0.8,0.81,5.557111222741234, Noise
205931714,8.65875933,10.33286691,1.1933426621755983,5341.0,0.93,0.92,2.857602747683396,OTHPER
205964003,9.648838466,14.29411655,1.481433915633343,5973.0,1.28,1.02,4.965597719271624,OTHPER
205902142,18.82580772,17.7818426,0.9445460648739697,4928.0,0.73,0.79,2.7547704215241957, Noise
206448045,20.0,18.82580772,0.941290386,4229.0,0.51,0.56,7.524380469977139, Noise
206075070,16.33270241,15.54112028,0.9515339158132619,3722.0,0.29,0.32,, Noise
206036726,20.0,18.82580772,0.941290386,5092.0,0.78,0.84,5.961645241671137,OTHPER
206084621,20.0,18.82580772,0.941290386,3967.0,0.41,0.45,6.185194559865037, Noise
206362063,16.43019126,7.8146814010000005,0.47562936288058766,5208.0,2.7,0.9,3.1538169069952176,OTHPER
206186399,8.13176341,8.566233882,1.0534288136649073,4065.0,0.47,0.54,7.837288700466383, Noise
205975660,20.0,18.82580772,0.941290386,3614.0,0.24,0.26,,OTHPER
206208881,14.29411655,18.82580772,1.3170319168833138,4198.0,0.53,0.6,6.448119749947811, Noise
206438004,19.0494853,17.98126902,0.9439241395146776,5431.0,0.86,0.89,4.790429911705665, Noise
206049789,16.847578100000003,16.00658621,0.9500823272634062,5917.0,1.08,1.0,4.6536198715406005, Noise
206046788,20.0,18.82580772,0.941290386,5848.0,1.1,1.04,3.6496649143064754, Noise
205994578,18.60732198,19.75358815,1.0616029631363428,5253.0,8.9,0.88,4.908289851664719, Noise
206426515,20.0,18.82580772,0.941290386,4890.0,3.28,1.24,3.6429750503092446, Noise
206119245,19.27854202,18.18521939,0.9432881060784699,5767.0,1.05,1.02,3.8293938052295466, Noise
206223262,12.70795757,12.03994607,0.9474336063588226,4041.0,0.45,0.51,7.698388177571443, Noise
206064923,12.80948727,9.88683909,0.7718372235831107,5996.0,1.37,0.93,3.8019764051641634,OTHPER
206198957,20.0,18.82580772,0.941290386,5027.0,0.79,0.86,3.633136411387838, Noise
206049554,19.51317428,18.393849399999997,0.9426374784574515,5907.0,1.29,0.98,4.6357936993382225, Noise
206438236,20.0,15.24556319,0.7622781595,6205.0,1.48,1.23,3.5570371613759892,OTHPER
206482512,17.20925021,18.18521939,1.0567118943643972,4642.0,14.06,0.96,0.8242122909997889,OTHPER
205904697,20.0,18.82580772,0.941290386,4125.0,0.47,0.54,8.032199745314907, Noise
206152427,20.0,18.82580772,0.941290386,,,,, Noise
206255192,16.50079498,17.39597255,1.0542505722351567,5003.0,3.5,0.93,2.397335399861479, Noise
205940229,14.82272104,14.04370486,0.9474444551781163,6009.0,1.39,1.13,4.0018039866076975, Noise
206304546,10.894569599999999,11.52085209,1.0574857486797828,,,,,
206542865,20.0,18.82580772,0.941290386,,,,,
206166512,6.4346878929999995,10.13687781,1.5753487936885706,4566.0,7.43,0.95,0.5058666964170726, Noise
206474337,12.91265237,13.68411675,1.059744842337144,4638.0,0.67,0.72,6.702963012945858,OTHPER
206085180,20.0,18.82580772,0.941290386,4914.0,5.2,0.97,2.4507959033987703, Noise
206305683,19.51317428,18.393849399999997,0.9426374784574515,2197.0,0.1,0.08,16.6491252999231, Noise
206326600,3.594175225,1.582465496,0.4402861287877249,,,,,
206234880,18.60732198,19.75358815,1.0616029631363428,5393.0,4.54,0.89,3.4560393051991216,OTHPER
206036031,20.0,12.70795757,0.6353978785,5909.0,0.85,0.79,5.834941066685843, Noise
206095588,13.34248336,20.0,1.4989713279282666,,,,-1.8964993795666754, Noise
206314393,0.332899426,0.929898592,2.793331917610456,6791.0,1.59,1.4,0.24465706316578562, DSCUT
205973992,20.0,13.92176057,0.6960880285,4571.0,0.66,0.74,6.019904502054338, Noise
206135491,20.0,12.60802469,0.6304012345000001,,,,, Noise
205951739,20.0,18.82580772,0.941290386,3846.0,0.38,0.44,9.054978877355081, Noise
206063726,17.7818426,18.82580772,1.0587096142668588,5738.0,1.82,1.07,2.4197354093217243,OTHPER
206384023,20.0,18.82580772,0.941290386,6031.0,1.23,0.86,5.055743817313271,OTHPER
206483031,11.95020618,12.60802469,1.0550466243085357,5910.0,1.42,1.06,3.2431493266160185,OTHPER
206038177,10.96910574,20.0,1.8233026897596485,3529.0,0.24,0.24,9.068223228772924, Noise
206040527,19.51317428,18.393849399999997,0.9426374784574515,,,,, Noise
206358976,0.8428809279999999,0.802385487,0.9519559173131511,5312.0,2.03,0.98,3.371530255341586,  GDOR
206160336,17.39597255,16.50079498,0.9485411024059128,,,,,
206299192,19.65248989,10.39989167,0.529189518896122,,,,,
206094922,20.0,16.67238347,0.8336191735,6158.0,1.4,1.18,3.6729460472566853, Noise
206004512,2.6449873090000002,2.504508559,0.9468886865649607,7736.0,1.75,1.71,2.2770719762489566,OTHPER
206056566,20.0,10.67691752,0.533845876,3871.0,0.36,0.39,, Noise
206188964,6.905860242999999,2.031639375,0.2941906299159956,4805.0,11.33,1.02,0.7900292235527733,OTHPER
206218782,20.0,15.54112028,0.777056014,5247.0,3.65,0.91,5.831082659480094,OTHPER
206439371,19.51317428,18.393849399999997,0.9426374784574515,4284.0,0.53,0.6,6.757913192666704,OTHPER
206021553,4.826814659,1.529624296,0.3169013944108849,4789.0,37.88,0.81,0.5226675991678391,OTHPER
206269311,14.5536205,13.80191578,0.9483492976885031,,,,,
206038811,20.0,18.82580772,0.941290386,4743.0,8.0,0.96,7.812777886769652, Noise
205993244,0.7297124209999999,20.0,27.408057509274606,4318.0,131.73,0.81,11.223753608783,  GDOR
206472198,12.80948727,20.0,1.5613427437365337,5863.0,1.13,1.04,4.414845243690253,OTHPER
206330048,18.60732198,13.80191578,0.7417464907005388,,,,,
206534627,18.393849399999997,17.39597255,0.9457494280669713,,,,,
206051661,11.95020618,20.0,1.6736112916170622,6317.0,1.72,1.33,2.9148820620690934, Noise
206074076,14.42270132,15.24556319,1.0570532420898806,4338.0,0.58,0.65,7.171571667444098,OTHPER
206187003,19.75358815,18.60732198,0.9419717490667638,4888.0,6.03,0.94,2.9435955116904395, Noise
206161995,15.84836353,16.847578100000003,1.0630484382888208,4274.0,0.54,0.6,, Noise
205896070,14.96103795,14.1678043,0.9469800389083299,5908.0,1.13,1.0,4.759427842318372, Noise
206012076,17.02649374,16.168,0.9495789471919778,4359.0,0.54,0.6,8.577074721707337, Noise
206002491,10.74849545,20.0,1.860725539963828,3984.0,0.44,0.5,7.203853839912, Noise
205965144,20.0,16.168,0.8084,5560.0,0.8,0.8,5.241605923691736, Noise
206320733,16.34643423,5.288535699,0.3235283991963304,,,,,OTHPER
206291108,12.80948727,12.13104396,0.9470358730447452,5882.0,1.03,0.95,4.149505475088679, Noise
206026143,20.0,18.82580772,0.941290386,3718.0,0.32,0.34,8.931259738337, Noise
206058387,0.3754725,0.125158306,0.33333547996191465,6386.0,1.44,1.25,3.067988528193222,    EB
206314606,20.0,11.12128014,0.556064007,4052.0,0.47,0.54,7.794359424809208, Noise
206072893,20.0,18.82580772,0.941290386,,,,, Noise
206463526,6.092371644,6.4346878929999995,1.0561876833855213,6021.0,2.45,1.45,2.3253822019162396,OTHPER
206062199,12.13104396,20.0,1.6486627256439355,5807.0,1.05,1.0,4.495991305102493, DSCUT
206449330,12.31743893,16.33270241,1.325982008339456,4871.0,3.59,1.31,2.4235304170845815, Noise
206346440,17.20925021,16.33270241,0.9490653114282309,5520.0,0.89,0.94,, Noise
206510086,16.847578100000003,12.80948727,0.7603162421309683,3645.0,0.29,0.3,8.37040715280418, Noise
206093454,20.0,14.82272104,0.741136052,5427.0,1.9,0.88,3.6603402323545957,OTHPER
205931579,16.50079498,17.39597255,1.0542505722351567,3629.0,0.26,0.29,, Noise
206511343,20.0,18.82580772,0.941290386,5297.0,2.2,0.97,4.691523359031384,OTHPER
206094337,19.27854202,18.18521939,0.9432881060784699,3858.0,0.35,0.39,,OTHPER
206347785,18.82580772,20.0,1.0623714157428992,4544.0,0.65,0.71,6.8945991447136326,OTHPER
206216351,17.20925021,12.91265237,0.7503320721373834,5300.0,3.35,0.9,5.481178458436846,OTHPER
206449864,10.74849545,10.20137616,0.9490980581845062,,,,,
206037205,20.0,16.847578100000003,0.8423789050000001,5116.0,0.63,0.66,6.319585629431984,OTHPER
206026825,13.92176057,13.232365,0.9504807192643738,4578.0,0.67,0.73,6.938731678796625,OTHPER
206472452,16.00658621,17.02649374,1.063717991870298,5617.0,2.36,1.28,3.756794561333834, Noise
206270446,13.12404942,13.92176057,1.0607823945545611,,,,,
206235886,5.544581619,5.271148632,0.9506846493046458,,,,,OTHPER
206234641,19.27854202,18.18521939,0.9432881060784699,5058.0,7.61,0.88,3.104490697727311, Noise
206340980,13.45444989,14.1678043,1.0530199611156306,4259.0,0.54,0.6,7.03391147427663, Noise
206339125,18.82580772,17.7818426,0.9445460648739697,5701.0,2.9,1.42,4.174043418198767,OTHPER
205982043,5.826682043,6.965868171,1.1955119774157892,6135.0,1.33,1.12,3.8390805399345034, Noise
206145652,20.0,18.82580772,0.941290386,5022.0,4.69,0.95,2.9350541391248974, Noise
206098619,13.68411675,14.42270132,1.0539738576843114,5212.0,9.04,0.9,2.6862963511911335, Noise
206479049,18.18521939,20.0,1.0997942653910429,,,,,
200004908,9.88683909,12.80948727,1.2956099672903647,,,,,
206343714,9.312573514,9.826244946000001,1.0551589129715622,5039.0,2.92,0.92,3.48762335496885, Noise
205997149,18.82580772,20.0,1.0623714157428992,4927.0,8.12,0.97,3.2722397222145485,OTHPER
206173734,20.0,14.96103795,0.7480518975,6038.0,1.61,1.21,4.103123614469705, Noise
205935805,17.58679124,16.67238347,0.9480059916831082,5211.0,0.99,0.95,3.6075182575759825, Noise
206455216,14.96103795,14.1678043,0.9469800389083299,3916.0,0.39,0.43,8.65730906803509, Noise
206419541,18.60732198,17.58679124,0.9451543461709906,6044.0,1.13,0.9,4.110738699742477,OTHPER
206378412,20.0,18.82580772,0.941290386,,,,12.921039557618254, Noise
206381460,17.02649374,16.168,0.9495789471919778,2357.0,0.1,0.08,15.3276276877741, Noise
206377911,11.12128014,11.77468071,1.0587522804726328,4950.0,3.89,0.96,3.372696528003141, Noise
200004638,20.0,18.82580772,0.941290386,,,,,
206257202,15.69323825,14.82272104,0.9445291535034205,4823.0,7.49,0.91,1.0691978589516502,OTHPER
206164682,12.31743893,0.09245088800000001,0.0075056907954160245,4968.0,5.75,0.97,, Noise
206141095,10.96910574,10.39989167,0.9481075227559982,6283.0,1.37,1.16,3.4784299209064713,OTHPER
206138532,16.50079498,17.39597255,1.0542505722351567,3850.0,0.36,0.38,, Noise
205991802,14.1678043,13.45444989,0.9496496143724966,,,,,
206498351,10.46779162,11.0446688,1.055109730967304,5122.0,0.73,0.78,5.8341493570582195, Noise
206115945,20.0,18.82580772,0.941290386,4499.0,0.63,0.68,, Noise
206103250,17.58679124,18.60732198,1.058028251207012,5927.0,1.04,0.86,4.385221841216637,OTHPER
205976407,16.00658621,15.10196055,0.943484160324277,,,,, Noise
205910844,14.42270132,13.68411675,0.9487901362156198,4381.0,0.62,0.68,7.684221706504157,    EA
206045802,16.168,12.70795757,0.785994406853043,,,,6.169442101452898, Noise
206284230,10.39989167,12.91265237,1.2416141225055664,,,,, Noise
206053541,18.82580772,20.0,1.0623714157428992,4126.0,0.51,0.59,7.732869217641472,OTHPER
206227856,19.0494853,17.98126902,0.9439241395146776,,,,11.379347056551435, Noise
206127782,20.0,18.82580772,0.941290386,4608.0,0.64,0.69,6.098672531559469, Noise
206159546,13.12404942,9.049751361,0.6895548067053835,3738.0,0.31,0.32,,OTHPER
206017574,20.0,18.82580772,0.941290386,3991.0,0.43,0.49,7.8277542845397665, Noise
206019482,13.12404942,13.92176057,1.0607823945545611,5906.0,1.4,1.06,5.090448610153732,OTHPER
206182672,4.151849189,12.03994607,2.8998996644432307,6127.0,1.44,1.16,3.7946018805074644, Noise
206202171,20.0,13.01749271,0.6508746355,4745.0,0.71,0.77,6.127872845795666, Noise
206079165,0.266015696,0.290812729,1.093216428101295,,,,3.0109779512996013, DSCUT
206237381,19.75358815,18.60732198,0.9419717490667638,,,,,
206410880,0.65758412,0.693418761,1.0544943831672822,3544.0,0.23,0.23,11.792155355648356,OTHPER
206249145,10.96910574,11.60423687,1.0579018148839543,4196.0,0.5,0.55,7.538109728444674, Noise
212235349,20.0,18.82580772,0.941290386,,,,,
206397045,14.68693823,15.54112028,1.0581593002314955,5174.0,0.91,0.87,3.6834635196198953,OTHPER
206497675,12.41280103,20.0,1.6112398766130869,5814.0,1.14,1.0,4.074203481155694, Noise
206025394,20.0,10.53658403,0.5268292015,6171.0,1.56,1.21,3.931681923611597, Noise
206366614,18.82580772,17.7818426,0.9445460648739697,3769.0,71.67,1.06,-1.9477628702630696, Noise
206443772,10.67691752,10.13687781,0.9494198855626262,4260.0,0.53,0.6,7.856245283199971, Noise
206213712,7.089067966,0.533514325,0.07525874029686232,4789.0,9.67,0.91,0.830506833115173, Noise
205935022,4.6857477560000005,5.826682043,1.2434903341817871,4191.0,60.75,0.85,-0.16520844274640822,OTHPER
206184395,16.847578100000003,16.00658621,0.9500823272634062,3885.0,0.45,0.5,7.973707850375366,OTHPER
206262538,16.67238347,17.58679124,1.0548456536910495,4426.0,23.55,0.9,0.21586044852030284,OTHPER
206418193,11.35762667,13.80191578,1.2152112568074047,5501.0,0.88,0.88,5.633190586617527,OTHPER
206022418,17.02649374,13.56831151,0.7968940474294034,5957.0,1.29,1.04,4.265355852122022, Noise
206515928,17.02649374,17.98126902,1.0560758600437485,5823.0,1.04,0.99,3.51044158577254,OTHPER
206099224,9.205633803,9.707257881,1.054490987664155,6104.0,1.4,1.11,4.120974535553817, Noise
205987256,18.82580772,20.0,1.0623714157428992,6050.0,1.1,1.06,3.6592678336317164,OTHPER
206079440,10.82103958,10.26670053,0.9487721077164749,3668.0,0.27,0.27,12.39980963151272, Noise
206505446,18.60732198,17.58679124,0.9451543461709906,4008.0,0.46,0.52,7.801467608917488, Noise
206054837,12.31743893,10.20137616,0.8282059458930072,,,,,
206307950,19.51317428,18.393849399999997,0.9426374784574515,5638.0,1.43,0.98,4.4255611311962895, Noise
206054535,11.95020618,9.422027015,0.7884405401112501,4171.0,39.27,0.95,-0.1841613387283978,OTHPER
206032474,17.02649374,16.168,0.9495789471919778,5740.0,1.17,1.03,4.2974807506154065, Noise
206322098,11.0446688,16.847578100000003,1.5254036499491956,,,,, Noise
205986518,17.02649374,17.98126902,1.0560758600437485,4004.0,0.42,0.48,5.644635362709252, Noise
206480348,15.54112028,14.68693823,0.945037292382374,5894.0,1.18,1.06,3.633695957589392, Noise
206068362,20.0,18.82580772,0.941290386,6270.0,1.43,1.01,3.337016897569704, Noise
200004779,11.60423687,9.366980534,0.8072034929083622,,,,,
206096473,16.67238347,17.58679124,1.0548456536910495,,,,,
206066294,19.75358815,18.60732198,0.9419717490667638,4056.0,0.46,0.52,7.44301437601824, Noise
200004796,11.0446688,14.29411655,1.294209614506503,,,,,
206249652,20.0,14.1678043,0.708390215,5138.0,2.06,0.89,5.3842207998362746,OTHPER
206150619,7.120551857000001,1.273303047,0.17882083756587686,4757.0,9.06,0.94,1.318775921842974,OTHPER
206370003,20.0,18.82580772,0.941290386,,,,,
200004849,16.33270241,17.20925021,1.053668264932282,,,,,
205911124,11.12128014,16.67238347,1.4991424782147427,6256.0,1.35,1.12,3.756742612773948, Noise
200004816,20.0,18.82580772,0.941290386,,,,,
206162108,12.91265237,12.22353091,0.9466320752503925,4146.0,0.5,0.56,7.808066909864918, Noise
200004514,17.39597255,16.50079498,0.9485411024059128,,,,,
206008635,18.18521939,19.27854202,1.0601214979348126,3979.0,0.45,0.5,7.926961226627361, Noise
206220590,15.84836353,14.96103795,0.944011532905568,5204.0,0.77,0.81,5.175589914925457,OTHPER
206283029,18.82580772,0.098120095,0.005211999211898888,,,,,
205943150,15.39192304,16.33270241,1.0611216264241403,5902.0,1.29,1.11,3.7664272866424415, Noise
206052123,20.0,18.82580772,0.941290386,3963.0,0.39,0.44,, Noise
206077734,8.753305371,9.258794879,1.0577484146359961,6264.0,1.42,1.25,3.778984033350703,OTHPER
206503050,16.67238347,17.58679124,1.0548456536910495,5633.0,1.43,1.02,,OTHPER
206360666,11.86179414,11.27773617,0.9507614140739084,6035.0,1.21,1.01,4.5328011549990315,OTHPER
206043931,20.0,18.82580772,0.941290386,5773.0,1.2,1.03,5.142304767137432, Noise
206000365,16.00658621,15.10196055,0.943484160324277,3929.0,0.37,0.41,, Noise
200004726,15.6293628,4.604997272,0.2946375569450599,,,,,
205969574,17.58679124,16.67238347,0.9480059916831082,3946.0,0.4,0.44,, Noise
206182308,20.0,14.5536205,0.727681025,,,,,
206343438,20.0,18.82580772,0.941290386,3654.0,0.29,0.31,8.771492430086266, Noise
205922540,18.60732198,17.58679124,0.9451543461709906,5825.0,1.06,1.01,4.874064887807192, Noise
206025324,20.0,16.00658621,0.8003293104999999,5049.0,3.64,0.92,5.1117655324762765,OTHPER
206229553,18.18521939,19.27854202,1.0601214979348126,,,,,
206496500,16.50079498,15.69323825,0.9510595258604929,,,,,
206157843,20.0,15.69323825,0.7846619125000001,6096.0,1.19,0.95,4.049708799338992, Noise
206461969,16.33270241,15.54112028,0.9515339158132619,5986.0,1.11,0.98,4.466985723140748,OTHPER
206001619,0.5691344,0.189758225,0.33341549026029704,6692.0,1.65,1.36,2.221391010745121,    EB
206324005,20.0,18.82580772,0.941290386,,,,, Noise
206460741,20.0,9.205633803,0.46028169015,,,,,
205922124,14.04370486,8.431094863,0.6003469132289925,,,,, Noise
205997601,20.0,15.54112028,0.777056014,6501.0,1.42,1.22,3.8449627095468095, Noise
206016601,17.58679124,13.34248336,0.7586650218291895,3793.0,0.35,0.36,, Noise
206033016,18.60732198,19.75358815,1.0616029631363428,3712.0,0.28,0.3,8.124707415582767, Noise
206251042,20.0,14.82272104,0.741136052,,,,,
206325281,20.0,18.82580772,0.941290386,,,,,
206007123,13.52053661,7.776776402,0.5751825261320009,,,,, Noise
206172217,20.0,18.82580772,0.941290386,,,,,
206086803,20.0,12.31743893,0.6158719465,4536.0,0.66,0.73,6.96797339912451,OTHPER
206442546,16.50079498,17.39597255,1.0542505722351567,,,,, Noise
205922257,19.27854202,14.82272104,0.7688714750639634,5103.0,2.9,1.32,3.577521829520901, Noise
206504942,10.606286599999999,14.68693823,1.3847389556680472,5743.0,0.96,0.92,5.057234441026026,OTHPER
206468506,17.7818426,16.847578100000003,0.9474596350324236,4217.0,0.54,0.6,7.8674559581896375, Noise
206089356,8.9487299,6.333019973,0.7077004271857619,4267.0,26.29,0.97,-0.7225854972449213,OTHPER
200004667,19.75358815,18.60732198,0.9419717490667638,,,,,
205952803,14.82272104,15.69323825,1.0587285699873092,5167.0,0.8,0.86,5.651756111731778,OTHPER
206538217,17.98126902,13.01749271,0.7239473863341377,,,,3.998076451987224,OTHPER
205943011,14.82272104,14.04370486,0.9474444551781163,3647.0,0.28,0.28,, Noise
205961165,7.152316647,3.7710037610000002,0.5272422834609437,5030.0,4.22,0.91,-0.21095957106090424,OTHPER
206434484,12.31743893,13.01749271,1.0568343617515301,4603.0,12.01,1.14,1.3767919669061364,OTHPER
206096880,9.15307971,14.82272104,1.6194244461572596,6013.0,1.27,0.99,3.498497322967971, Noise
200004688,15.24556319,20.0,1.3118570793841562,,,,,
206292995,0.17117220100000002,10.33286691,60.36533297833799,,,,,
206008774,12.80948727,9.205633803,0.71865747699049,5595.0,0.93,0.94,2.752578457491314,OTHPER
206032887,12.80948727,12.13104396,0.9470358730447452,5822.0,1.1,1.05,3.7425428428236867,OTHPER
206443479,17.7818426,18.82580772,1.0587096142668588,5092.0,0.77,0.83,5.7018734797613, Noise
205998856,11.19896174,19.0494853,1.7010045879485254,5706.0,0.82,0.82,5.242744023538659,OTHPER
206238317,20.0,13.12404942,0.6562024710000001,6216.0,1.38,1.12,4.062673921562368, Noise
206212803,20.0,3.806818745,0.19034093725,4714.0,11.15,1.28,0.2512273817553776,OTHPER
205977567,20.0,9.4777243,0.473886215,,,,, Noise
206256836,16.67238347,15.84836353,0.9505757565207922,5318.0,0.79,0.82,5.369319665491943, Noise
206371446,19.51317428,18.393849399999997,0.9426374784574515,6395.0,1.44,1.24,3.362846928711914,OTHPER
205999691,11.27773617,18.82580772,1.6692896017623367,,,,4.029512808178728,OTHPER
205953287,17.58679124,18.60732198,1.058028251207012,,,,12.399782813462263, Noise
212235331,19.51317428,18.393849399999997,0.9426374784574515,,,,11.72187026556757,
206433596,10.82103958,17.20925021,1.5903509161732499,6348.0,1.56,1.23,2.415746471816238,OTHPER
206078005,13.68411675,13.01749271,0.9512848324682703,5971.0,1.04,0.88,4.922249349996127,OTHPER
205922042,20.0,18.82580772,0.941290386,,,,, Noise
205942778,19.51317428,18.393849399999997,0.9426374784574515,6373.0,1.52,1.29,3.080972621961715, Noise
205907488,11.43865711,10.82103958,0.9460061155727747,5344.0,0.87,0.91,5.560085580344484,OTHPER
206128714,9.312573514,17.39597255,1.8680091516966681,5106.0,2.89,0.91,2.9705134812029836, Noise
205986045,20.0,18.82580772,0.941290386,6124.0,1.34,1.16,2.8304513538888205,OTHPER
206017168,15.84836353,16.847578100000003,1.0630484382888208,6470.0,1.39,1.31,3.690413413281693, Noise
206272980,19.0494853,17.98126902,0.9439241395146776,5626.0,0.98,0.96,5.104969592258001, Noise
206257295,20.0,18.82580772,0.941290386,5838.0,1.83,1.17,3.160809182164991, Noise
200004472,15.39192304,16.33270241,1.0611216264241403,,,,,
205918638,8.257405516,8.705775662,1.0542991554830647,3625.0,0.28,0.29,9.51473534854843, Noise
206067068,2.675888502,1.138572981,0.4254934314897699,4877.0,2.73,1.15,0.3443257403471023,OTHPER
206425381,18.393849399999997,17.39597255,0.9457494280669713,,,,,
206285734,20.0,18.82580772,0.941290386,4117.0,0.47,0.53,8.183303963067068, Noise
206098661,18.82580772,17.7818426,0.9445460648739697,4510.0,0.63,0.69,6.837455858630676, Noise
206301310,20.0,15.24556319,0.7622781595,5682.0,1.08,1.03,3.629417905660546,  GDOR
206052277,15.39192304,16.33270241,1.0611216264241403,5244.0,2.85,0.92,3.2665326222125177, Noise
206078461,12.60802469,17.20925021,1.36494420284959,5481.0,0.96,0.91,5.492083561423266,OTHPER
206162081,20.0,18.82580772,0.941290386,3800.0,0.33,0.36,, Noise
206080809,0.7737311440000001,14.29411655,18.47426804626595,3782.0,0.32,0.35,12.129354857735823,OTHPER
206488811,15.10196055,14.29411655,0.946507342717168,5639.0,0.97,0.99,5.340013192286962,OTHPER
206530552,20.0,18.82580772,0.941290386,5580.0,1.39,0.94,5.647940492854204,OTHPER
200004640,19.0494853,17.98126902,0.9439241395146776,,,,,
206066342,14.96103795,11.77468071,0.7870229825865792,6570.0,1.39,1.23,3.606786096384992, Noise
206025916,0.47446590299999997,8.612248102,18.151458403113114,3494.0,0.23,0.22,,OTHPER
205933304,20.0,18.82580772,0.941290386,3673.0,0.3,0.33,9.288730809220551,OTHPER
206097950,18.393849399999997,19.51317428,1.0608532154231949,5644.0,0.94,0.93,4.069297577280956,OTHPER
200004701,20.0,18.82580772,0.941290386,,,,,
206080697,17.20925021,12.70795757,0.7384376085493616,,,,, Noise
206282324,18.393849399999997,17.39597255,0.9457494280669713,3884.0,0.4,0.45,8.61949402381991, Noise
206250458,12.60802469,11.95020618,0.9478254107067425,,,,,
205989863,20.0,18.82580772,0.941290386,5515.0,1.96,1.02,2.9272227133361355, Noise
206149413,20.0,16.33270241,0.8166351205,6325.0,1.44,1.22,2.9829558871375266, Noise
206022236,19.75358815,18.60732198,0.9419717490667638,5519.0,0.93,0.97,5.196276159341759, Noise
206139811,11.12128014,13.80191578,1.2410366078594257,5795.0,1.85,1.05,4.624687258499231,OTHPER
206324446,20.0,18.82580772,0.941290386,3628.0,0.28,0.3,9.214228776689268,OTHPER
206150453,20.0,18.82580772,0.941290386,5678.0,0.93,0.9,2.5457861207355332, Noise
206081850,12.70795757,12.03994607,0.9474336063588226,5335.0,0.87,0.86,5.277329879534063, Noise
205943345,11.95020618,11.35762667,0.9504126120441547,4943.0,0.68,0.71,6.4873032429289115,OTHPER
206105199,17.7818426,18.82580772,1.0587096142668588,4099.0,0.46,0.51,7.975840158457377, Noise
206248802,0.06461483400000001,1.001958305,15.506629716018459,,,,,
206121696,10.13687781,15.39192304,1.518408658809709,6029.0,1.11,0.95,4.969955998967274, Noise
206033816,19.75358815,18.60732198,0.9419717490667638,5587.0,0.91,0.93,5.338249675979666,OTHPER
206172527,15.10196055,14.29411655,0.946507342717168,5993.0,1.22,1.02,4.459877227920428,OTHPER
206309533,6.186402449,5.890907975,0.952234844655513,4060.0,0.46,0.52,7.789313839656746,OTHPER
205918796,15.10196055,14.29411655,0.946507342717168,6334.0,1.42,0.96,3.515692797795813, Noise
205952655,11.77468071,12.41280103,1.0541942780204696,4069.0,0.48,0.55,,OTHPER
200004533,16.168,10.67691752,0.6603734240475012,,,,,
206099638,16.67238347,15.84836353,0.9505757565207922,3904.0,0.43,0.48,8.156788383147887,OTHPER
200004831,17.7818426,18.82580772,1.0587096142668588,,,,,
206212024,14.96103795,15.84836353,1.059309092254525,3876.0,0.39,0.43,6.586546703232752, Noise
