epic_number,Period_1,PeriodAmp1,P1 0.5 Harmonic Amp,P1 2 Harmonic Amp,P1 3 Harmonic Amp,P1 4 Harmonic Amp,P1 5 Harmonic Amp,Period_2,PeriodAmp2,P2 0.5 Harmonic Amp,P2 2 Harmonic Amp,P2 3 Harmonic Amp,P2 4 Harmonic Amp,P2 5 Harmonic Amp,Period_3,PeriodAmp3,P3 0.5 Harmonic Amp,P3 2 Harmonic Amp,P3 3 Harmonic Amp,P3 4 Harmonic Amp,P3 5 Harmonic Amp,Period_4,PeriodAmp4,P4 0.5 Harmonic Amp,P4 2 Harmonic Amp,P4 3 Harmonic Amp,P4 4 Harmonic Amp,P4 5 Harmonic Amp,Period_5,PeriodAmp5,P5 0.5 Harmonic Amp,P5 2 Harmonic Amp,P5 3 Harmonic Amp,P5 4 Harmonic Amp,P5 5 Harmonic Amp,Period Doubled,1% Sig. Level
204299478,0.447578091,0.307876815,0.021863759,0.001388875,0.003383673,0.001461174,0.002820242,0.748447759,0.08448003,0.000998031,0.069367415,0.001436819,0.001888357,0.003383673,0.399211329,0.027470944,0.018930807,0.000651097,0.000784746,0.002820242,0.00113228,0.852290257,0.018930807,0.002593532,0.017887942,0.001802441,0.000651097,0.003383673,0.486708642,0.017887942,0.009612087,0.001167308,0.003383673,0.000784746,0.001073367,0,0.012059681
205728169,1.790229939,0.270607288,0.203238945,0.14250006,0.085592621,0.037530688,0.01397816,0.596428635,0.117770702,0.008618132,0.011748828,0.01397816,0.005625901,0.003748595,0.357865964,0.079041294,0.006943907,0.004281707,0.003748595,0.001006323,0.001646152,0.255621234,0.037530688,0.008112144,0.003748595,0.00092499,0.001719242,0.001719242,0.337809276,0.011748828,0.004025908,0.005625901,0.001300706,0.00092499,0.001079395,1,0.013115768
205546169,4.068434115,0.015833703,0.014429209,0.015121205,0.014656116,0.013416904,0.012622652,2.22320648,0.015391073,0.012476488,0.014001227,0.014948585,0.014006198,0.012622652,0.939709001,0.015121205,0.014656488,0.011281754,0.010534968,0.008838581,0.006426322,0.814202262,0.014948585,0.014822539,0.011133257,0.009264695,0.006759714,0.004256974,6.092371644,0.014862711,0.010176882,0.014562912,,0.01412962,0.014326726,1,0.013095286
204599418,13.56831151,0.032768653,,0.003411856,0.003847701,0.003560318,0.002286648,14.29411655,0.028788452,,0.003411856,0.00180105,0.003560318,0.002286648,12.91265237,0.028078353,,0.001833685,0.003040518,0.000354423,0.002503173,15.10196055,0.018883137,,0.004512317,0.000799845,0.003560318,0.000354423,0.244697525,0.016767486,0.004596423,0.004984902,0.003103085,0.005247012,0.002734593,0,0.011953725
204904480,0.608424362,0.714411113,0.015077203,0.192675131,0.0488329,0.021434588,0.021533694,0.376081753,0.045982939,0.013805774,0.021434588,0.017214511,0.02658154,0.018912086,0.527719389,0.034166428,0.024849655,0.031484414,0.021434588,0.012102205,0.02658154,0.057121602,0.025739419,0.017214511,,,,,0.642562149,0.02534443,0.021644726,0.015497438,0.018720442,0.019613038,0.012102205,0,0.054499573
202773276,0.117044768,0.28668617,0.002578577,0.035272012,0.001633993,,,0.09639167,0.180842075,0.002412643,0.035272012,,,,0.105988039,0.170166006,0.002578577,0.035272012,,,,0.12936958,0.045700525,0.001597063,0.011092095,0.001709169,,,0.069119121,0.008583273,0.00286145,,,,,0,0.012974344
202968864,0.287145135,0.946444931,0.004600054,0.04545233,0.005470776,,,0.090565644,0.009458568,0.001814169,0.004284744,,,,0.346197677,0.008978854,0.000547919,0.001941805,0.004098376,0.001455668,0.006005326,0.841553671,0.007141945,0.000374303,0.000727401,0.001124015,0.000906512,0.001941805,0.057121602,0.005463583,0.004098376,,,,,1,0.012136197
205676611,0.556862347,0.675612332,0.002240537,0.17328708,0.068550712,0.02177183,0.006768823,0.170361326,0.010970007,0.003753364,0.002678879,0.003796927,0.003102861,,0.100512944,0.006768823,0.002227697,0.002634806,,,,0.487004319,0.004591656,0.001846242,0.002681093,0.003714766,0.002631044,0.002459474,0.519175166,0.004408983,0.002240537,0.00219256,0.001637456,0.002631044,0.000901681,0,0.015091953
202911789,0.046620845,0.304360599,0.003821411,,,,,0.055689106,0.286203694,0.003127269,,,,,0.043384965,0.09268481,0.0007829,,,,,0.049551563,0.031208343,0.003127269,,,,,0.052779729,0.026133393,0.000510464,,,,,0,0.012468552
203819998,13.24137693,0.307706055,0.084660002,0.015177654,0.004000873,0.003155333,0.003155333,7.417015153,0.277074456,0.036022015,0.022302122,0.003596425,0.00210193,0.003155333,6.996264918,0.251379413,0.084660002,0.021927158,0.003596425,0.002044378,0.002057048,7.814681401,0.204456798,0.021740741,0.032334467,0.005559859,0.00206092,0.000520551,6.283381333,0.188320096,0.084660002,0.005559859,0.00206092,,0.001052619,1,0.011933582
203372915,0.522559438,0.636227805,0.000878842,0.140408368,0.052952291,0.016492862,0.006648371,0.461624649,0.006420463,0.00115645,0.001520727,0.002581929,0.000958806,0.005201503,0.0993421,0.005201503,0.001146052,0.004073527,,,,0.074640886,0.00440958,0.001214312,0.000388646,,,,0.087082949,0.004369911,0.001214312,0.004073527,,,,0,0.012279043
203878683,4.552692264,0.103891402,0.000333189,0.040478251,0.03206841,0.034626815,0.029828403,4.797925843,0.048042149,0.000333189,0.034588699,0.025008262,0.030301598,0.029828403,1.959627559,0.039463875,0.030828418,0.020746151,0.027375085,0.022435621,0.017825365,2.749305496,0.035086825,0.00533733,0.03206841,0.021545661,0.027375085,0.027000958,6.905860243,0.034338372,0.030104268,0.019274316,0.001988027,0.025008262,0.01092711,0,0.013009325
204979833,0.69612841,0.720126404,0.002148623,0.15439313,0.086912235,0.028197514,0.006169499,0.37901561,0.006371788,0.005620767,0.001748749,0.001478998,0.004291653,0.001211313,0.830653648,0.005620767,0.002148623,0.000996372,0.001631131,0.001801188,0.004856844,0.148906286,0.004856844,0.001791337,0.003132241,0.002433118,0.000841738,,0.104292028,0.004291653,0.001801188,0.002433118,,,,0,0.012680808
202665304,15.54112028,0.878696053,,0.014521744,0.001570301,0.000734024,0.00191128,16.50079498,0.751861465,,0.014521744,0.000995931,0.00029242,0.001905144,14.68693823,0.730080698,,0.01446818,0.000622779,0.000144819,0.00191128,17.39597255,0.530141075,,0.014351191,0.001078552,0.00029242,0.000115804,13.92176057,0.423826177,,0.005497262,0.00016009,,0.001551328,0,0.013398954
205565079,0.063276032,0.220282797,0.010562197,,,,,0.079174592,0.066978639,0.002973226,0.00575319,,,,0.049536253,0.015453438,0.006806347,,,,,0.073812733,0.015407784,0.009408134,0.00575319,,,,5.07108285,0.014177223,0.005217587,0.003786295,0.001583056,0.001999018,0.001078279,0,0.013823048
204312847,12.09284016,0.034956751,0.027137805,0.030280134,0.022591395,0.021788327,0.019843113,3.461614741,0.030295802,0.024994445,0.021712995,0.019355547,0.018566739,0.017101084,8.090728079,0.027796763,0.003336946,0.026648404,0.023084491,0.022591395,0.019390193,2.417646763,0.023084491,0.021531493,0.019843113,0.017259011,0.016635666,0.013494941,2.198814671,0.022591395,0.004440786,0.018935506,0.017101084,0.014842606,0.010887208,1,0.012310224
204154300,0.060188025,0.624060185,0.004162428,,,,,0.057199041,0.093327518,0.002957207,,,,,0.050112217,0.09253866,0.001128215,,,,,0.079757506,0.004904553,0.000657311,0.001388299,,,,0.12725435,0.002957207,0.002623661,0.001554361,0.001388299,,,0,0.011839659
203707855,2.229389224,0.267854797,0.001630039,0.048114104,0.005121045,0.001102493,0.000685409,2.458424967,0.255748248,0.001630039,0.011885498,0.002590959,0.001102493,0.000572559,1.851031471,0.156386528,0.002315218,0.006967882,0.000820487,0.000287035,0.000566417,1.664614744,0.050730469,0.011795302,0.002590959,0.000179098,0.000435271,0.000910625,1.950093571,0.035371573,0.001374945,0.006967882,0.001307652,0.000179098,0.000435271,0,0.012123133
205168996,0.12269674,0.313600164,0.00589256,0.245998423,0.002652238,,,0.056894576,0.245998423,0.001281556,,,,,0.083946002,0.139328453,0.001674728,0.002652238,,,,0.146954565,0.094544442,0.000977528,0.030338731,0.00356969,,,0.068155386,0.030338731,0.005792105,,,,,0,0.01174377
204558226,0.055700714,0.310242637,0.032349394,,,,,0.059730597,0.187897475,0.005016089,,,,,0.052613457,0.024518613,0.00460082,,,,,0.080429682,0.02421176,0.002413046,0.01582821,,,,0.06936733,0.020722557,0.005016089,,,,,0,0.012044475
205170167,0.060023535,0.404293717,0.00356353,,,,,0.0440622,0.21037496,0.005738709,,,,,0.055245837,0.081926756,0.001236725,,,,,0.074693045,0.067470991,0.001332263,0.006228604,,,,0.046666982,0.013457602,0.001122652,,,,,0,0.012546315
