epic_number,Period_1,PeriodAmp1,P1 0.5 Harmonic Amp,P1 2 Harmonic Amp,P1 3 Harmonic Amp,P1 4 Harmonic Amp,P1 5 Harmonic Amp,Period_2,PeriodAmp2,P2 0.5 Harmonic Amp,P2 2 Harmonic Amp,P2 3 Harmonic Amp,P2 4 Harmonic Amp,P2 5 Harmonic Amp,Period_3,PeriodAmp3,P3 0.5 Harmonic Amp,P3 2 Harmonic Amp,P3 3 Harmonic Amp,P3 4 Harmonic Amp,P3 5 Harmonic Amp,Period_4,PeriodAmp4,P4 0.5 Harmonic Amp,P4 2 Harmonic Amp,P4 3 Harmonic Amp,P4 4 Harmonic Amp,P4 5 Harmonic Amp,Period_5,PeriodAmp5,P5 0.5 Harmonic Amp,P5 2 Harmonic Amp,P5 3 Harmonic Amp,P5 4 Harmonic Amp,P5 5 Harmonic Amp,Period Doubled,1% Sig. Level
201579626,20,0.046007022,,0.018184398,0.017068278,0.016460932,0.005533936,15.84836353,0.019873271,,0.005833108,0.016460932,0.003884898,0.010581406,13.68411675,0.018907143,,0.007966466,0.003884898,0.003828127,0.010581406,11.27773617,0.016516989,,0.016460932,0.003557754,0.010581406,0.008678248,9.4777243,0.016195041,0.012711461,0.003884898,0.00623368,0.004356531,0.008678248,0,0.008553737
201904174,0.252703554,0.986234154,0.009868116,0.003025345,0.000181211,,,0.083382816,0.003940883,0.000201144,0.000181211,,,,0.119025903,0.003620669,0.003591826,0.000220977,0.000181211,,,0.04962979,0.003574932,0.000226564,,,,,4.119843356,0.003235363,3.83E-05,5.26E-05,0.000193175,8.40E-05,0.00013877,1,0.008547937
201720987,20,0.082088043,,0.012687454,0.006058104,0.002842839,0.001459321,18.82580772,0.071727808,,0.004840915,0.002842839,0.001459321,0.003494508,17.7818426,0.0632092,,0.007808701,0.002842839,0.0012874,0.006678558,16.8475781,0.057207552,,0.008152971,0.002598969,0.000127453,0.007256856,16.00658621,0.046650748,,0.008152971,6.31E-05,,0.013142471,0,0.008633497
201711578,7.057861265,0.642469653,0.104354779,0.006118386,0.001125131,0.001185549,0.000979539,7.451486455,0.187490102,0.117932865,0.006118386,0.002724705,0.001272721,0.000979539,6.703736034,0.162621442,0.104354779,0.003478614,0.001272721,0.000842406,0.000764445,16.8475781,0.117932865,,0.044323376,0.035850659,0.005916211,0.002399277,16.00658621,0.101707286,,0.044323376,0.009454013,0.005916211,0.002399277,0,0.008661423
201621305,20,0.053526409,,0.031185648,0.005609273,0.004604077,0.004881007,18.82580772,0.039596888,,0.020509786,0.003367671,0.004604077,0.003430995,14.29411655,0.035750824,,0.00836192,0.004064679,0.000779053,0.003017711,17.7818426,0.030011636,,0.008052276,0.00414529,0.001288863,0.000416821,13.56831151,0.026751548,,0.007736015,0.001287694,0.00144548,0.002223218,0,0.008596495
201615127,13.92176057,0.464336844,,0.008256667,0.004567078,0.002464253,0.002464253,13.232365,0.361224482,,0.008256667,0.002894471,0.002464253,0.000825843,14.68693823,0.346587924,,0.009869217,0.004567078,0.002894471,0.002464253,15.54112028,0.13593884,,0.017591778,0.004567078,0.002894471,0.002464253,12.50965125,0.135913613,,0.008256667,0.002894471,,0.000825843,0,0.00858009
201220442,10.07318993,0.479774916,0.055795815,0.039549929,0.010028616,0.004949322,0.004949322,9.591117994,0.327124191,0.068251249,0.039549929,0.005816188,0.004949322,0.002185202,10.6062866,0.317367135,,0.039549929,0.003484887,0.005816188,0.004949322,12.41280103,0.312055001,,0.020933227,0.004962405,0.005816188,0.004949322,11.77468071,0.237710597,,0.020933227,0.002236844,0.005816188,0.004949322,0,0.015631514
201768602,19.75358815,0.121693432,,0.005873153,0.004929074,0.003481939,0.003363987,18.60732198,0.11847383,,0.005986517,0.002725434,0.002023922,0.004000597,17.58679124,0.114232639,,0.005986517,0.003481939,0.001018279,0.005258919,16.67238347,0.094325936,,0.004966828,0.003481939,0.000870942,0.005258919,15.84836353,0.060439711,,0.004966828,0.001710621,,0.00349665,0,0.00985663
201832116,1.205338155,0.487128489,0.001051822,0.002024087,0.001061333,0.001849548,0.000679564,1.002584856,0.142151637,0.001338186,0.001605464,0.001061333,0.000441244,0.001981747,1.273303047,0.053623184,0.001204724,0.001494294,0.000416055,0.000464248,0.000441244,1.117931772,0.041463956,0.000309522,0.001605464,0.001061333,0.000441244,0.000376413,1.064490688,0.011900839,0.001238305,0.000801537,0.000259987,,0.000282472,0,0.009342056
201185922,17.02649374,0.142415555,,0.036975001,0.002835522,0.009711762,0.027025862,17.98126902,0.138966786,,0.039735194,0.003468551,0.009019514,0.025843975,16.168,0.138473767,,0.03441476,0.003298693,0.009019514,0.025843975,19.0494853,0.129404628,,0.039735194,0.013610149,0.003298693,0.001328998,15.39192304,0.126894191,,0.02855848,0.002992019,,0.024380411,0,0.074630674
201927431,17.7818426,0.171035241,,0.028374928,0.011824596,0.005575704,0.002502956,16.8475781,0.142160294,,0.020830711,0.011824596,0.004395395,0.008712014,18.82580772,0.134973048,,0.028374928,0.011824596,0.005575704,0.001177174,20,0.076093044,,0.027874877,0.010549042,0.005424075,0.000788896,16.00658621,0.075749624,,0.007318112,0.005137167,,0.008712014,0,0.009287439
201384087,10.07318993,0.523427874,0.036230198,0.038736699,0.003520845,0.001612651,0.000829674,12.22353091,0.360240886,,0.011106071,0.008619294,0.001713653,0.000719749,9.591117994,0.310695835,0.030485958,0.031408743,0.00255162,0.000817552,0.000856171,10.6062866,0.262722581,,0.031408743,0.002998043,0.000755774,0.000817552,12.91265237,0.213378085,,0.011106071,0.002861105,0.000755774,0.000755774,0,0.008688648
201159302,18.82580772,0.031637112,,0.011323704,0.013805566,0.015671409,0.014733751,12.31743893,0.025937501,,0.013805566,0.015671409,0.013648258,0.011087257,17.7818426,0.023292314,,0.011297425,0.013805566,0.015671409,0.009911234,20,0.02194196,,0.011297425,0.013932433,0.009072713,,1.787072243,0.017244959,0.009911234,0.012588748,0.005815976,0.010358349,0.007009532,0,0.014879702
201536956,0.630682345,0.663706143,0.000340524,0.179143638,0.076241095,0.029571692,0.007796383,0.401108928,0.00529941,0.000768161,0.000791403,0.001203413,0.002896122,0.001830266,0.595542466,0.004271579,0.002258274,0.001094394,0.002903268,0.000214661,0.001002195,0.670229097,0.003479443,0.001122545,0.000764461,0.000886787,0.002903268,6.69E-05,0.176571522,0.002903268,0.000235208,0.002896122,0.001700251,0.001784365,,0,0.008604033
201615601,1.185727056,0.273570724,0.011239308,0.042844113,0.001112588,0.001476368,0.000592801,1.248514505,0.13566619,0.002801585,0.042844113,0.00119593,0.001476368,0.000511521,1.659446016,0.07959502,0.005496464,0.045167176,0.002147245,0.00119593,0.001476368,1.338128418,0.051016728,0.003731625,0.006780549,0.002147245,0.000810387,0.000447241,1.001958305,0.043895078,0.011239308,0.002147245,0.000810387,0.000435872,0.001308504,0,0.00999575
201446898,16.50079498,0.044007886,,0.005668338,0.003269613,0.002151498,0.000717274,15.69323825,0.036754619,,0.003817636,0.001914489,0.002151498,0.000873919,17.39597255,0.035785162,,0.003817636,0.004381247,0.002151498,0.000537278,18.3938494,0.022350254,,0.001475501,0.005238386,0.000914642,7.24E-05,14.82272104,0.017154646,,0.005238386,0.000914642,,0.000873919,0,0.008596322
201738755,14.68693823,0.149907932,,0.013799463,0.011189528,0.008419389,0.008437194,13.92176057,0.106005385,,0.01260705,0.007121439,0.008437194,0.00465897,15.54112028,0.100655396,,0.016746848,0.010026341,0.006302569,0.008437194,11.77468071,0.085419601,,0.010026341,0.006302569,0.007994564,0.010368568,11.19896174,0.062867867,0.001449747,0.00278018,0.006302569,0.004163771,0.00934086,0,0.010188929
201716883,0.555704294,0.659590977,0.000338609,0.16212502,0.065533766,0.020365027,0.005969319,0.585965606,0.00438171,0.000338609,0.000631602,0.000306297,0.001540371,0.000738542,0.527719389,0.003403159,0.000250766,0.000783519,0.002909906,0.000738542,0.002186583,0.43887932,0.00273941,0.000627054,0.000562074,0.001540371,0.002072327,0.002186583,0.071244525,0.002583283,0.001540371,,,,,0,0.008606325
201873161,19.75358815,0.067265691,,0.043684298,0.016358649,0.004611379,0.006279438,18.60732198,0.053541788,,0.033024321,0.014870643,0.00432868,0.006279438,11.12128014,0.043684298,,0.006380161,0.005020655,0.005724398,0.009884188,14.68693823,0.042262963,,0.033024321,0.004278254,0.005020655,0.005549781,8.343346334,0.033024321,0.028195506,0.003773539,0.002461838,0.009884188,0.003002652,0,0.008693145
201720674,13.80191578,0.772385382,,0.00423972,0.002905894,0.002041667,0.002041667,13.12404942,0.623977826,,0.004126006,0.002311655,0.002041667,0.000793239,14.5536205,0.614140761,,0.00423972,0.002836019,0.002311655,0.001846358,15.39192304,0.277486177,,0.004236635,0.003042719,0.002311655,0.001846358,12.41280103,0.19860998,,0.003339965,0.002311655,,0.00100595,0,0.008583403
201686483,12.22353091,0.388036051,,0.003152162,0.001718021,0.001122678,0.000561885,11.60423687,0.274360293,,0.003152162,0.002023222,0.001122678,0.000355243,12.91265237,0.269842692,,0.00225707,0.002865864,0.002023222,9.08E-05,20,0.255763292,,0.082176937,0.00225707,0.003255146,0.002023222,18.82580772,0.11368284,,0.027133358,0.002080781,0.000353539,0.002023222,0,0.00874001
201908974,17.7818426,0.250798038,,0.036932862,0.017006211,0.010562454,0.003831591,18.82580772,0.213990627,,0.036932862,0.016984714,0.01332308,0.004370357,16.8475781,0.200128732,,0.029248767,0.016984714,0.004370357,0.002676085,20,0.14451986,,0.036932862,0.01894594,0.013082096,0.002640909,16.00658621,0.097985513,,0.029248767,0.013082096,,0.0006843,0,0.008716401
201280924,20,0.093652338,,0.014603293,0.008536767,0.003804363,0.003120273,18.82580772,0.074213492,,0.011972432,0.007913536,0.003804363,0.003120273,17.7818426,0.052239266,,0.011972432,0.003287354,0.00206643,0.00243233,16.8475781,0.046059599,,0.005921891,0.003253009,0.00206643,0.00243233,16.00658621,0.044323817,,0.008536767,0.003253009,,0.003749462,0,0.008575122
201167905,11.0446688,0.574833003,0.131579568,0.010259736,0.00332216,0.00498984,0.003055177,10.46779162,0.314122841,0.131579568,0.010259736,0.003305104,0.004739244,0.003055151,11.68883748,0.293289846,,0.011624209,0.003702848,0.004726159,0.003055151,19.75358815,0.123381288,,0.02411205,0.028439891,0.006847909,0.003702848,18.60732198,0.064748915,,0.022091103,0.027710503,0.003702848,0.00294806,0,0.010221933
